ParticipantID,Phase,Trial,TimeStamp_sec,Yaw_deg,Pitch_deg,TargetNumber,isCorrect
P047,HRTF_A,0,1.374,-1.19,-3.52,25,1
P047,HRTF_A,0,1.388,-1.18,-3.53,25,1
P047,HRTF_A,0,1.402,-1.18,-3.55,25,1
P047,HRTF_A,0,1.416,-1.18,-3.56,25,1
P047,HRTF_A,0,1.430,-1.17,-3.57,25,1
P047,HRTF_A,0,1.444,-1.16,-3.55,25,1
P047,HRTF_A,0,1.458,-1.17,-3.57,25,1
P047,HRTF_A,0,1.472,-1.17,-3.59,25,1
P047,HRTF_A,0,1.485,-1.19,-3.57,25,1
P047,HRTF_A,0,1.500,-1.20,-3.58,25,1
P047,HRTF_A,0,1.513,-1.20,-3.58,25,1
P047,HRTF_A,0,1.527,-1.21,-3.58,25,1
P047,HRTF_A,0,1.541,-1.20,-3.60,25,1
P047,HRTF_A,0,1.555,-1.19,-3.60,25,1
P047,HRTF_A,0,1.569,-1.18,-3.61,25,1
P047,HRTF_A,0,1.583,-1.16,-3.64,25,1
P047,HRTF_A,0,1.597,-1.15,-3.64,25,1
P047,HRTF_A,0,1.611,-1.14,-3.65,25,1
P047,HRTF_A,0,1.624,-1.14,-3.63,25,1
P047,HRTF_A,0,1.638,-1.14,-3.63,25,1
P047,HRTF_A,0,1.652,-1.13,-3.63,25,1
P047,HRTF_A,0,1.666,-1.13,-3.63,25,1
P047,HRTF_A,0,1.680,-1.14,-3.64,25,1
P047,HRTF_A,0,1.694,-1.14,-3.64,25,1
P047,HRTF_A,0,1.708,-1.16,-3.62,25,1
P047,HRTF_A,0,1.722,-1.18,-3.59,25,1
P047,HRTF_A,0,1.735,-1.23,-3.55,25,1
P047,HRTF_A,0,1.749,-1.26,-3.54,25,1
P047,HRTF_A,0,1.763,-1.31,-3.54,25,1
P047,HRTF_A,0,1.777,-1.38,-3.55,25,1
P047,HRTF_A,0,1.791,-1.45,-3.58,25,1
P047,HRTF_A,0,1.805,-1.55,-3.62,25,1
P047,HRTF_A,0,1.819,-1.66,-3.63,25,1
P047,HRTF_A,0,1.833,-1.79,-3.63,25,1
P047,HRTF_A,0,1.847,-1.92,-3.63,25,1
P047,HRTF_A,0,1.860,-2.08,-3.63,25,1
P047,HRTF_A,0,1.874,-2.30,-3.69,25,1
P047,HRTF_A,0,1.888,-2.62,-3.82,25,1
P047,HRTF_A,0,1.902,-2.98,-3.96,25,1
P047,HRTF_A,0,1.916,-3.38,-4.11,25,1
P047,HRTF_A,0,1.930,-3.81,-4.29,25,1
P047,HRTF_A,0,1.944,-4.40,-4.58,25,1
P047,HRTF_A,0,1.958,-5.18,-4.89,25,1
P047,HRTF_A,0,1.972,-6.00,-5.25,25,1
P047,HRTF_A,0,1.985,-6.92,-5.56,25,1
P047,HRTF_A,0,1.999,-7.96,-5.89,25,1
P047,HRTF_A,0,2.013,-9.16,-6.40,25,1
P047,HRTF_A,0,2.027,-10.67,-7.11,25,1
P047,HRTF_A,0,2.041,-12.17,-7.77,25,1
P047,HRTF_A,0,2.055,-13.85,-8.45,25,1
P047,HRTF_A,0,2.069,-15.48,-8.99,25,1
P047,HRTF_A,0,2.083,-17.20,-9.52,25,1
P047,HRTF_A,0,2.097,-18.97,-10.01,25,1
P047,HRTF_A,0,2.110,-20.71,-10.51,25,1
P047,HRTF_A,0,2.124,-22.40,-10.92,25,1
P047,HRTF_A,0,2.138,-24.03,-11.24,25,1
P047,HRTF_A,0,2.152,-25.63,-11.58,25,1
P047,HRTF_A,0,2.166,-27.29,-11.91,25,1
P047,HRTF_A,0,2.180,-28.97,-12.26,25,1
P047,HRTF_A,0,2.194,-30.60,-12.59,25,1
P047,HRTF_A,0,2.208,-32.27,-12.99,25,1
P047,HRTF_A,0,2.222,-33.92,-13.34,25,1
P047,HRTF_A,0,2.235,-35.51,-13.69,25,1
P047,HRTF_A,0,2.249,-37.06,-14.12,25,1
P047,HRTF_A,0,2.263,-38.64,-14.61,25,1
P047,HRTF_A,0,2.277,-40.25,-15.11,25,1
P047,HRTF_A,0,2.291,-41.91,-15.51,25,1
P047,HRTF_A,0,2.305,-43.56,-15.91,25,1
P047,HRTF_A,0,2.319,-45.20,-16.27,25,1
P047,HRTF_A,0,2.333,-46.84,-16.63,25,1
P047,HRTF_A,0,2.347,-48.58,-17.07,25,1
P047,HRTF_A,0,2.360,-50.59,-17.54,25,1
P047,HRTF_A,0,2.374,-52.68,-18.00,25,1
P047,HRTF_A,0,2.388,-54.81,-18.45,25,1
P047,HRTF_A,0,2.402,-56.78,-18.85,25,1
P047,HRTF_A,0,2.416,-58.60,-19.28,25,1
P047,HRTF_A,0,2.430,-60.44,-19.57,25,1
P047,HRTF_A,0,2.444,-62.23,-19.84,25,1
P047,HRTF_A,0,2.458,-64.05,-20.16,25,1
P047,HRTF_A,0,2.472,-65.81,-20.47,25,1
P047,HRTF_A,0,2.485,-67.51,-20.81,25,1
P047,HRTF_A,0,2.499,-69.10,-21.05,25,1
P047,HRTF_A,0,2.513,-70.50,-21.29,25,1
P047,HRTF_A,0,2.527,-71.85,-21.44,25,1
P047,HRTF_A,0,2.541,-73.07,-21.62,25,1
P047,HRTF_A,0,2.555,-74.29,-21.98,25,1
P047,HRTF_A,0,2.569,-75.49,-22.50,25,1
P047,HRTF_A,0,2.582,-76.68,-23.03,25,1
P047,HRTF_A,0,2.596,-77.74,-23.50,25,1
P047,HRTF_A,0,2.610,-78.72,-24.03,25,1
P047,HRTF_A,0,2.624,-79.66,-24.44,25,1
P047,HRTF_A,0,2.638,-80.42,-24.89,25,1
P047,HRTF_A,0,2.652,-81.14,-25.23,25,1
P047,HRTF_A,0,2.666,-81.85,-25.72,25,1
P047,HRTF_A,0,2.680,-82.40,-26.32,25,1
P047,HRTF_A,0,2.694,-82.88,-26.88,25,1
P047,HRTF_A,0,2.707,-83.37,-27.27,25,1
P047,HRTF_A,0,2.721,-83.82,-27.55,25,1
P047,HRTF_A,0,2.735,-84.22,-27.66,25,1
P047,HRTF_A,0,2.749,-84.55,-27.54,25,1
P047,HRTF_A,0,2.763,-84.79,-27.16,25,1
P047,HRTF_A,0,2.777,-85.04,-26.62,25,1
P047,HRTF_A,0,2.791,-85.25,-25.90,25,1
P047,HRTF_A,0,2.805,-85.36,-25.10,25,1
P047,HRTF_A,0,2.819,-85.57,-24.32,25,1
P047,HRTF_A,0,2.832,-85.94,-23.61,25,1
P047,HRTF_A,0,2.847,-86.31,-22.88,25,1
P047,HRTF_A,0,2.860,-86.77,-22.10,25,1
P047,HRTF_A,0,2.874,-87.19,-21.18,25,1
P047,HRTF_A,0,2.888,-87.57,-20.21,25,1
P047,HRTF_A,0,2.902,-87.95,-19.45,25,1
P047,HRTF_A,0,2.916,-88.30,-18.75,25,1
P047,HRTF_A,0,2.930,-88.61,-17.86,25,1
P047,HRTF_A,0,2.944,-88.89,-16.68,25,1
P047,HRTF_A,0,2.958,-89.09,-15.50,25,1
P047,HRTF_A,0,2.971,-89.29,-14.73,25,1
P047,HRTF_A,0,2.985,-89.57,-14.33,25,1
P047,HRTF_A,0,2.999,-89.85,-14.20,25,1
P047,HRTF_A,0,3.013,-90.16,-13.85,25,1
P047,HRTF_A,0,3.027,-90.47,-13.37,25,1
P047,HRTF_A,0,3.041,-90.71,-12.84,25,1
P047,HRTF_A,0,3.055,-90.97,-12.45,25,1
P047,HRTF_A,0,3.069,-91.25,-12.22,25,1
P047,HRTF_A,0,3.083,-91.53,-12.00,25,1
P047,HRTF_A,0,3.096,-91.83,-11.69,25,1
P047,HRTF_A,0,3.110,-92.09,-11.23,25,1
P047,HRTF_A,0,3.124,-92.25,-10.60,25,1
P047,HRTF_A,0,3.138,-92.34,-9.94,25,1
P047,HRTF_A,0,3.152,-92.43,-9.37,25,1
P047,HRTF_A,0,3.166,-92.53,-9.00,25,1
P047,HRTF_A,0,3.180,-92.68,-8.55,25,1
P047,HRTF_A,0,3.193,-92.85,-8.06,25,1
P047,HRTF_A,0,3.208,-92.98,-7.50,25,1
P047,HRTF_A,0,3.221,-93.15,-7.07,25,1
P047,HRTF_A,0,3.235,-93.33,-6.97,25,1
P047,HRTF_A,0,3.249,-93.51,-6.93,25,1
P047,HRTF_A,0,3.263,-93.72,-6.92,25,1
P047,HRTF_A,0,3.277,-93.88,-6.87,25,1
P047,HRTF_A,0,3.291,-94.03,-6.64,25,1
P047,HRTF_A,0,3.305,-94.14,-6.36,25,1
P047,HRTF_A,0,3.319,-94.20,-6.05,25,1
P047,HRTF_A,0,3.332,-94.26,-5.82,25,1
P047,HRTF_A,0,3.346,-94.34,-5.67,25,1
P047,HRTF_A,0,3.360,-94.41,-5.55,25,1
P047,HRTF_A,0,3.374,-94.47,-5.41,25,1
P047,HRTF_A,0,3.388,-94.50,-5.25,25,1
P047,HRTF_A,0,3.402,-94.49,-5.14,25,1
P047,HRTF_A,0,3.416,-94.50,-5.14,25,1
P047,HRTF_A,0,3.430,-94.51,-5.24,25,1
P047,HRTF_A,0,3.444,-94.53,-5.29,25,1
P047,HRTF_A,0,3.458,-94.57,-5.28,25,1
P047,HRTF_A,0,3.471,-94.58,-5.20,25,1
P047,HRTF_A,0,3.485,-94.59,-5.06,25,1
P047,HRTF_A,0,3.499,-94.66,-4.94,25,1
P047,HRTF_A,0,3.513,-94.74,-4.91,25,1
P047,HRTF_A,0,3.527,-94.84,-4.85,25,1
P047,HRTF_A,0,3.541,-94.93,-4.78,25,1
P047,HRTF_A,0,3.555,-94.99,-4.69,25,1
P047,HRTF_A,0,3.569,-95.04,-4.61,25,1
P047,HRTF_A,0,3.582,-95.08,-4.61,25,1
P047,HRTF_A,0,3.596,-95.12,-4.65,25,1
P047,HRTF_A,0,3.610,-95.16,-4.68,25,1
P047,HRTF_A,0,3.624,-95.16,-4.70,25,1
P047,HRTF_A,0,3.638,-95.13,-4.72,25,1
P047,HRTF_A,0,3.652,-95.07,-4.71,25,1
P047,HRTF_A,0,3.666,-94.99,-4.72,25,1
P047,HRTF_A,0,3.680,-94.89,-4.75,25,1
P047,HRTF_A,0,3.693,-94.81,-4.78,25,1
P047,HRTF_A,0,3.707,-94.74,-4.82,25,1
P047,HRTF_A,0,3.721,-94.65,-4.83,25,1
P047,HRTF_A,0,3.735,-94.56,-4.86,25,1
P047,HRTF_A,0,3.749,-94.48,-4.89,25,1
P047,HRTF_A,0,3.763,-94.39,-4.93,25,1
P047,HRTF_A,1,0.014,0.77,-1.22,13,1
P047,HRTF_A,1,0.028,0.78,-1.22,13,1
P047,HRTF_A,1,0.042,0.77,-1.21,13,1
P047,HRTF_A,1,0.056,0.77,-1.20,13,1
P047,HRTF_A,1,0.069,0.76,-1.19,13,1
P047,HRTF_A,1,0.083,0.76,-1.20,13,1
P047,HRTF_A,1,0.097,0.77,-1.21,13,1
P047,HRTF_A,1,0.111,0.79,-1.21,13,1
P047,HRTF_A,1,0.125,0.80,-1.19,13,1
P047,HRTF_A,1,0.139,0.81,-1.16,13,1
P047,HRTF_A,1,0.152,0.81,-1.15,13,1
P047,HRTF_A,1,0.166,0.81,-1.14,13,1
P047,HRTF_A,1,0.180,0.80,-1.14,13,1
P047,HRTF_A,1,0.195,0.81,-1.19,13,1
P047,HRTF_A,1,0.208,0.81,-1.27,13,1
P047,HRTF_A,1,0.222,0.82,-1.31,13,1
P047,HRTF_A,1,0.236,0.82,-1.34,13,1
P047,HRTF_A,1,0.250,0.83,-1.36,13,1
P047,HRTF_A,1,0.263,0.83,-1.35,13,1
P047,HRTF_A,1,0.278,0.84,-1.36,13,1
P047,HRTF_A,1,0.291,0.84,-1.36,13,1
P047,HRTF_A,1,0.305,0.84,-1.37,13,1
P047,HRTF_A,1,0.319,0.85,-1.35,13,1
P047,HRTF_A,1,0.333,0.85,-1.34,13,1
P047,HRTF_A,1,0.347,0.86,-1.33,13,1
P047,HRTF_A,1,0.361,0.87,-1.34,13,1
P047,HRTF_A,1,0.375,0.87,-1.35,13,1
P047,HRTF_A,1,0.389,0.88,-1.35,13,1
P047,HRTF_A,1,0.402,0.87,-1.34,13,1
P047,HRTF_A,1,0.416,0.87,-1.31,13,1
P047,HRTF_A,1,0.430,0.86,-1.27,13,1
P047,HRTF_A,1,0.444,0.87,-1.24,13,1
P047,HRTF_A,1,0.458,0.85,-1.21,13,1
P047,HRTF_A,1,0.472,0.85,-1.19,13,1
P047,HRTF_A,1,0.486,0.86,-1.18,13,1
P047,HRTF_A,1,0.500,0.87,-1.19,13,1
P047,HRTF_A,1,0.514,0.88,-1.19,13,1
P047,HRTF_A,1,0.527,0.89,-1.20,13,1
P047,HRTF_A,1,0.542,0.91,-1.20,13,1
P047,HRTF_A,1,0.555,0.93,-1.20,13,1
P047,HRTF_A,1,0.569,0.93,-1.19,13,1
P047,HRTF_A,1,0.583,0.94,-1.18,13,1
P047,HRTF_A,1,0.597,0.94,-1.18,13,1
P047,HRTF_A,1,0.611,0.94,-1.18,13,1
P047,HRTF_A,1,0.625,0.94,-1.19,13,1
P047,HRTF_A,1,0.639,0.94,-1.19,13,1
P047,HRTF_A,1,0.652,0.93,-1.18,13,1
P047,HRTF_A,1,0.666,0.94,-1.17,13,1
P047,HRTF_A,1,0.680,0.93,-1.17,13,1
P047,HRTF_A,1,0.694,0.93,-1.19,13,1
P047,HRTF_A,1,0.708,0.92,-1.21,13,1
P047,HRTF_A,1,0.722,0.93,-1.22,13,1
P047,HRTF_A,1,0.736,0.94,-1.22,13,1
P047,HRTF_A,1,0.750,0.94,-1.22,13,1
P047,HRTF_A,1,0.764,0.95,-1.21,13,1
P047,HRTF_A,1,0.778,0.95,-1.21,13,1
P047,HRTF_A,1,0.791,0.95,-1.19,13,1
P047,HRTF_A,1,0.805,0.95,-1.20,13,1
P047,HRTF_A,1,0.819,0.95,-1.21,13,1
P047,HRTF_A,1,0.833,0.96,-1.21,13,1
P047,HRTF_A,1,0.847,0.95,-1.23,13,1
P047,HRTF_A,1,0.861,0.95,-1.24,13,1
P047,HRTF_A,1,0.875,0.95,-1.25,13,1
P047,HRTF_A,1,0.889,0.95,-1.24,13,1
P047,HRTF_A,1,0.903,0.94,-1.23,13,1
P047,HRTF_A,1,0.916,0.93,-1.23,13,1
P047,HRTF_A,1,0.930,0.93,-1.23,13,1
P047,HRTF_A,1,0.944,0.93,-1.23,13,1
P047,HRTF_A,1,0.958,0.93,-1.23,13,1
P047,HRTF_A,1,0.972,0.95,-1.22,13,1
P047,HRTF_A,1,0.986,1.00,-1.23,13,1
P047,HRTF_A,1,1.000,1.17,-1.29,13,1
P047,HRTF_A,1,1.014,1.50,-1.35,13,1
P047,HRTF_A,1,1.028,1.94,-1.38,13,1
P047,HRTF_A,1,1.041,2.46,-1.37,13,1
P047,HRTF_A,1,1.055,2.91,-1.40,13,1
P047,HRTF_A,1,1.069,3.49,-1.44,13,1
P047,HRTF_A,1,1.083,4.18,-1.59,13,1
P047,HRTF_A,1,1.097,5.08,-1.88,13,1
P047,HRTF_A,1,1.111,6.19,-2.35,13,1
P047,HRTF_A,1,1.125,7.52,-2.91,13,1
P047,HRTF_A,1,1.139,9.08,-3.63,13,1
P047,HRTF_A,1,1.153,10.95,-4.51,13,1
P047,HRTF_A,1,1.166,13.13,-5.50,13,1
P047,HRTF_A,1,1.180,15.78,-6.58,13,1
P047,HRTF_A,1,1.194,18.40,-7.40,13,1
P047,HRTF_A,1,1.208,20.93,-8.10,13,1
P047,HRTF_A,1,1.222,23.28,-8.67,13,1
P047,HRTF_A,1,1.236,25.55,-9.04,13,1
P047,HRTF_A,1,1.250,27.72,-9.32,13,1
P047,HRTF_A,1,1.263,29.83,-9.52,13,1
P047,HRTF_A,1,1.277,31.83,-9.68,13,1
P047,HRTF_A,1,1.291,33.73,-9.86,13,1
P047,HRTF_A,1,1.305,35.61,-10.04,13,1
P047,HRTF_A,1,1.319,37.47,-10.25,13,1
P047,HRTF_A,1,1.333,39.23,-10.44,13,1
P047,HRTF_A,1,1.347,40.84,-10.56,13,1
P047,HRTF_A,1,1.361,42.43,-10.67,13,1
P047,HRTF_A,1,1.375,43.79,-10.79,13,1
P047,HRTF_A,1,1.388,45.16,-10.96,13,1
P047,HRTF_A,1,1.402,46.45,-11.09,13,1
P047,HRTF_A,1,1.416,47.59,-11.16,13,1
P047,HRTF_A,1,1.430,48.67,-11.19,13,1
P047,HRTF_A,1,1.444,49.63,-11.19,13,1
P047,HRTF_A,1,1.458,50.61,-11.11,13,1
P047,HRTF_A,1,1.472,51.67,-11.11,13,1
P047,HRTF_A,1,1.486,52.87,-11.19,13,1
P047,HRTF_A,1,1.500,54.05,-11.23,13,1
P047,HRTF_A,1,1.514,55.21,-11.29,13,1
P047,HRTF_A,1,1.527,56.32,-11.39,13,1
P047,HRTF_A,1,1.542,57.52,-11.57,13,1
P047,HRTF_A,1,1.555,58.72,-11.72,13,1
P047,HRTF_A,1,1.569,60.14,-11.87,13,1
P047,HRTF_A,1,1.583,61.60,-11.94,13,1
P047,HRTF_A,1,1.597,63.13,-11.87,13,1
P047,HRTF_A,1,1.611,64.72,-11.67,13,1
P047,HRTF_A,1,1.625,66.36,-11.32,13,1
P047,HRTF_A,1,1.639,68.09,-11.01,13,1
P047,HRTF_A,1,1.652,69.82,-10.75,13,1
P047,HRTF_A,1,1.666,71.49,-10.54,13,1
P047,HRTF_A,1,1.680,73.09,-10.45,13,1
P047,HRTF_A,1,1.694,74.59,-10.56,13,1
P047,HRTF_A,1,1.708,75.99,-10.80,13,1
P047,HRTF_A,1,1.722,77.38,-10.98,13,1
P047,HRTF_A,1,1.736,78.61,-11.12,13,1
P047,HRTF_A,1,1.750,79.75,-11.24,13,1
P047,HRTF_A,1,1.764,80.81,-11.24,13,1
P047,HRTF_A,1,1.778,81.84,-11.22,13,1
P047,HRTF_A,1,1.791,82.82,-11.15,13,1
P047,HRTF_A,1,1.805,83.80,-11.15,13,1
P047,HRTF_A,1,1.819,84.68,-11.17,13,1
P047,HRTF_A,1,1.833,85.51,-11.17,13,1
P047,HRTF_A,1,1.847,86.30,-11.14,13,1
P047,HRTF_A,1,1.861,87.16,-11.13,13,1
P047,HRTF_A,1,1.875,88.09,-11.12,13,1
P047,HRTF_A,1,1.889,89.11,-11.05,13,1
P047,HRTF_A,1,1.902,90.12,-11.01,13,1
P047,HRTF_A,1,1.917,91.13,-10.89,13,1
P047,HRTF_A,1,1.930,92.14,-10.86,13,1
P047,HRTF_A,1,1.944,93.26,-11.07,13,1
P047,HRTF_A,1,1.958,94.49,-11.34,13,1
P047,HRTF_A,1,1.972,95.83,-11.52,13,1
P047,HRTF_A,1,1.986,97.12,-11.67,13,1
P047,HRTF_A,1,2.000,98.40,-11.68,13,1
P047,HRTF_A,1,2.014,99.70,-11.81,13,1
P047,HRTF_A,1,2.027,101.11,-12.10,13,1
P047,HRTF_A,1,2.041,102.68,-12.57,13,1
P047,HRTF_A,1,2.055,104.18,-12.87,13,1
P047,HRTF_A,1,2.069,105.60,-13.11,13,1
P047,HRTF_A,1,2.083,107.01,-13.34,13,1
P047,HRTF_A,1,2.097,108.40,-13.57,13,1
P047,HRTF_A,1,2.111,110.01,-13.81,13,1
P047,HRTF_A,1,2.125,111.71,-14.10,13,1
P047,HRTF_A,1,2.138,113.46,-14.53,13,1
P047,HRTF_A,1,2.152,115.05,-15.15,13,1
P047,HRTF_A,1,2.166,116.54,-15.94,13,1
P047,HRTF_A,1,2.180,117.92,-16.76,13,1
P047,HRTF_A,1,2.194,119.20,-17.27,13,1
P047,HRTF_A,1,2.208,120.33,-17.51,13,1
P047,HRTF_A,1,2.222,121.23,-17.47,13,1
P047,HRTF_A,1,2.236,121.99,-17.38,13,1
P047,HRTF_A,1,2.250,122.62,-17.22,13,1
P047,HRTF_A,1,2.263,123.06,-16.86,13,1
P047,HRTF_A,1,2.277,123.50,-16.36,13,1
P047,HRTF_A,1,2.291,123.78,-15.57,13,1
P047,HRTF_A,1,2.305,123.96,-14.73,13,1
P047,HRTF_A,1,2.319,124.04,-13.73,13,1
P047,HRTF_A,1,2.333,124.14,-12.73,13,1
P047,HRTF_A,1,2.347,124.25,-11.63,13,1
P047,HRTF_A,1,2.361,124.45,-10.58,13,1
P047,HRTF_A,1,2.375,124.82,-9.79,13,1
P047,HRTF_A,1,2.389,125.35,-9.29,13,1
P047,HRTF_A,1,2.403,126.10,-9.11,13,1
P047,HRTF_A,1,2.416,126.84,-8.95,13,1
P047,HRTF_A,1,2.430,127.52,-8.64,13,1
P047,HRTF_A,1,2.444,128.02,-8.22,13,1
P047,HRTF_A,1,2.458,128.45,-7.79,13,1
P047,HRTF_A,1,2.472,128.80,-7.50,13,1
P047,HRTF_A,1,2.486,129.04,-7.34,13,1
P047,HRTF_A,1,2.499,129.28,-7.19,13,1
P047,HRTF_A,1,2.513,129.44,-6.99,13,1
P047,HRTF_A,1,2.527,129.56,-6.85,13,1
P047,HRTF_A,1,2.541,129.72,-6.82,13,1
P047,HRTF_A,1,2.555,129.90,-6.85,13,1
P047,HRTF_A,1,2.569,130.03,-6.83,13,1
P047,HRTF_A,1,2.583,130.11,-6.75,13,1
P047,HRTF_A,1,2.597,130.15,-6.60,13,1
P047,HRTF_A,1,2.611,130.16,-6.42,13,1
P047,HRTF_A,2,0.014,2.63,-1.88,4,1
P047,HRTF_A,2,0.028,2.69,-1.87,4,1
P047,HRTF_A,2,0.042,2.74,-1.84,4,1
P047,HRTF_A,2,0.056,2.77,-1.81,4,1
P047,HRTF_A,2,0.069,2.79,-1.85,4,1
P047,HRTF_A,2,0.083,2.80,-1.89,4,1
P047,HRTF_A,2,0.097,2.80,-1.92,4,1
P047,HRTF_A,2,0.111,2.81,-1.93,4,1
P047,HRTF_A,2,0.125,2.82,-1.91,4,1
P047,HRTF_A,2,0.139,2.82,-1.90,4,1
P047,HRTF_A,2,0.153,2.80,-1.89,4,1
P047,HRTF_A,2,0.167,2.77,-1.89,4,1
P047,HRTF_A,2,0.181,2.73,-1.94,4,1
