ParticipantID,Phase,Trial,TimeStamp_sec,Yaw_deg,Pitch_deg,TargetNumber,isCorrect
P005,HRTF_A,0,0.889,0.29,14.77,30,1
P005,HRTF_A,0,0.903,0.3,13.98,30,1
P005,HRTF_A,0,0.917,0.29,12.98,30,1
P005,HRTF_A,0,0.931,0.27,11.6,30,1
P005,HRTF_A,0,0.945,0.27,9.89,30,1
P005,HRTF_A,0,0.959,0.23,8.32,30,1
P005,HRTF_A,0,0.972,0.16,6.96,30,1
P005,HRTF_A,0,0.986,0.1,5.63,30,1
P005,HRTF_A,0,1,-0.01,4.03,30,1
P005,HRTF_A,0,1.014,-0.09,2.2,30,1
P005,HRTF_A,0,1.028,-0.14,0.26,30,1
P005,HRTF_A,0,1.042,-0.21,-1.3,30,1
P005,HRTF_A,0,1.056,-0.31,-2.49,30,1
P005,HRTF_A,0,1.07,-0.4,-3.38,30,1
P005,HRTF_A,0,1.084,-0.51,-4.09,30,1
P005,HRTF_A,0,1.098,-0.61,-4.77,30,1
P005,HRTF_A,0,1.111,-0.68,-5.48,30,1
P005,HRTF_A,0,1.125,-0.78,-6.26,30,1
P005,HRTF_A,0,1.139,-0.9,-6.91,30,1
P005,HRTF_A,0,1.153,-1.04,-7.5,30,1
P005,HRTF_A,0,1.167,-1.16,-8.05,30,1
P005,HRTF_A,0,1.181,-1.26,-8.63,30,1
P005,HRTF_A,0,1.195,-1.38,-9.28,30,1
P005,HRTF_A,0,1.209,-1.46,-9.91,30,1
P005,HRTF_A,0,1.223,-1.63,-10.46,30,1
P005,HRTF_A,0,1.237,-1.81,-10.81,30,1
P005,HRTF_A,0,1.25,-1.96,-11.1,30,1
P005,HRTF_A,0,1.264,-2.08,-11.35,30,1
P005,HRTF_A,0,1.278,-2.19,-11.53,30,1
P005,HRTF_A,0,1.292,-2.3,-11.65,30,1
P005,HRTF_A,0,1.306,-2.4,-11.69,30,1
P005,HRTF_A,0,1.32,-2.47,-11.69,30,1
P005,HRTF_A,0,1.334,-2.5,-11.7,30,1
P005,HRTF_A,0,1.348,-2.54,-11.85,30,1
P005,HRTF_A,0,1.361,-2.59,-12.01,30,1
P005,HRTF_A,0,1.375,-2.69,-12.13,30,1
P005,HRTF_A,0,1.389,-2.83,-12.16,30,1
P005,HRTF_A,0,1.403,-2.96,-12.13,30,1
P005,HRTF_A,0,1.417,-3.1,-12.05,30,1
P005,HRTF_A,0,1.431,-3.21,-12.01,30,1
P005,HRTF_A,0,1.445,-3.36,-12,30,1
P005,HRTF_A,0,1.459,-3.52,-11.92,30,1
P005,HRTF_A,0,1.473,-3.8,-11.8,30,1
P005,HRTF_A,0,1.486,-4.03,-11.66,30,1
P005,HRTF_A,0,1.5,-4.26,-11.41,30,1
P005,HRTF_A,0,1.514,-4.45,-11.29,30,1
P005,HRTF_A,0,1.529,-4.67,-11.23,30,1
P005,HRTF_A,0,1.542,-4.94,-11.18,30,1
P005,HRTF_A,0,1.556,-5.32,-11.15,30,1
P005,HRTF_A,0,1.57,-5.72,-11.1,30,1
P005,HRTF_A,0,1.584,-6.2,-11.03,30,1
P005,HRTF_A,0,1.598,-6.75,-10.92,30,1
P005,HRTF_A,0,1.612,-7.39,-10.78,30,1
P005,HRTF_A,0,1.626,-8.09,-10.63,30,1
P005,HRTF_A,0,1.64,-8.92,-10.46,30,1
P005,HRTF_A,0,1.653,-9.8,-10.41,30,1
P005,HRTF_A,0,1.667,-10.72,-10.36,30,1
P005,HRTF_A,0,1.681,-11.74,-10.31,30,1
P005,HRTF_A,0,1.695,-12.83,-10.25,30,1
P005,HRTF_A,0,1.709,-14.04,-10.15,30,1
P005,HRTF_A,0,1.723,-15.35,-9.97,30,1
P005,HRTF_A,0,1.737,-16.7,-9.74,30,1
P005,HRTF_A,0,1.75,-18.03,-9.52,30,1
P005,HRTF_A,0,1.765,-19.66,-9.28,30,1
P005,HRTF_A,0,1.778,-21.26,-9.13,30,1
P005,HRTF_A,0,1.792,-22.91,-8.98,30,1
P005,HRTF_A,0,1.806,-24.52,-8.83,30,1
P005,HRTF_A,0,1.82,-26.13,-8.67,30,1
P005,HRTF_A,0,1.834,-27.78,-8.51,30,1
P005,HRTF_A,0,1.848,-29.45,-8.34,30,1
P005,HRTF_A,0,1.862,-31.17,-8.16,30,1
P005,HRTF_A,0,1.876,-32.92,-8,30,1
P005,HRTF_A,0,1.89,-34.64,-7.84,30,1
P005,HRTF_A,0,1.903,-36.41,-7.66,30,1
P005,HRTF_A,0,1.917,-38.21,-7.55,30,1
P005,HRTF_A,0,1.931,-40.06,-7.51,30,1
P005,HRTF_A,0,1.945,-41.91,-7.47,30,1
P005,HRTF_A,0,1.959,-43.75,-7.49,30,1
P005,HRTF_A,0,1.973,-45.56,-7.5,30,1
P005,HRTF_A,0,1.987,-47.36,-7.55,30,1
P005,HRTF_A,0,2.001,-49.26,-7.55,30,1
P005,HRTF_A,0,2.015,-51.08,-7.56,30,1
P005,HRTF_A,0,2.028,-52.88,-7.58,30,1
P005,HRTF_A,0,2.042,-54.57,-7.7,30,1
P005,HRTF_A,0,2.056,-56.11,-7.95,30,1
P005,HRTF_A,0,2.07,-57.52,-8.22,30,1
P005,HRTF_A,0,2.084,-58.73,-8.5,30,1
P005,HRTF_A,0,2.098,-59.82,-8.86,30,1
P005,HRTF_A,0,2.112,-60.69,-9.33,30,1
P005,HRTF_A,0,2.126,-61.36,-9.92,30,1
P005,HRTF_A,0,2.14,-61.69,-10.66,30,1
P005,HRTF_A,0,2.153,-61.95,-11.37,30,1
P005,HRTF_A,0,2.167,-62.01,-12.04,30,1
P005,HRTF_A,0,2.181,-61.89,-12.74,30,1
P005,HRTF_A,0,2.195,-61.68,-13.49,30,1
P005,HRTF_A,0,2.209,-61.3,-14.18,30,1
P005,HRTF_A,0,2.223,-60.94,-14.79,30,1
P005,HRTF_A,0,2.237,-60.59,-15.33,30,1
P005,HRTF_A,0,2.251,-60.21,-15.79,30,1
P005,HRTF_A,0,2.265,-59.7,-16.26,30,1
P005,HRTF_A,0,2.278,-59.11,-16.78,30,1
P005,HRTF_A,0,2.292,-58.44,-17.31,30,1
P005,HRTF_A,0,2.306,-57.84,-17.78,30,1
P005,HRTF_A,0,2.32,-57.27,-18.17,30,1
P005,HRTF_A,0,2.334,-56.67,-18.49,30,1
P005,HRTF_A,0,2.348,-55.86,-18.76,30,1
P005,HRTF_A,0,2.362,-55.04,-19,30,1
P005,HRTF_A,0,2.376,-54.21,-19.23,30,1
P005,HRTF_A,0,2.389,-53.54,-19.56,30,1
P005,HRTF_A,0,2.403,-52.92,-19.87,30,1
P005,HRTF_A,0,2.417,-52.39,-20.17,30,1
P005,HRTF_A,0,2.431,-51.84,-20.41,30,1
P005,HRTF_A,0,2.445,-51.38,-20.67,30,1
P005,HRTF_A,0,2.459,-50.96,-20.92,30,1
P005,HRTF_A,0,2.473,-50.71,-21.19,30,1
P005,HRTF_A,0,2.487,-50.43,-21.34,30,1
P005,HRTF_A,0,2.5,-50.19,-21.51,30,1
P005,HRTF_A,0,2.515,-50.04,-21.6,30,1
P005,HRTF_A,0,2.528,-49.92,-21.68,30,1
P005,HRTF_A,0,2.542,-49.87,-21.79,30,1
P005,HRTF_A,0,2.556,-49.85,-21.94,30,1
P005,HRTF_A,0,2.57,-49.87,-22.11,30,1
P005,HRTF_A,0,2.584,-49.88,-22.27,30,1
P005,HRTF_A,0,2.598,-49.87,-22.4,30,1
P005,HRTF_A,0,2.612,-49.83,-22.49,30,1
P005,HRTF_A,0,2.625,-49.75,-22.56,30,1
P005,HRTF_A,0,2.639,-49.68,-22.65,30,1
P005,HRTF_A,0,2.653,-49.64,-22.75,30,1
P005,HRTF_A,0,2.667,-49.64,-22.81,30,1
P005,HRTF_A,0,2.681,-49.63,-22.85,30,1
P005,HRTF_A,0,2.695,-49.6,-22.85,30,1
P005,HRTF_A,0,2.709,-49.55,-22.83,30,1
P005,HRTF_A,0,2.723,-49.52,-22.81,30,1
P005,HRTF_A,0,2.737,-49.51,-22.79,30,1
P005,HRTF_A,0,2.751,-49.51,-22.74,30,1
P005,HRTF_A,0,2.764,-49.47,-22.68,30,1
P005,HRTF_A,0,2.778,-49.42,-22.63,30,1
P005,HRTF_A,0,2.792,-49.37,-22.57,30,1
P005,HRTF_A,0,2.806,-49.34,-22.5,30,1
P005,HRTF_A,0,2.82,-49.31,-22.43,30,1
P005,HRTF_A,0,2.834,-49.27,-22.38,30,1
P005,HRTF_A,1,0.017,-2.67,-2.59,12,1
P005,HRTF_A,1,0.035,-2.47,-2.51,12,1
P005,HRTF_A,1,0.045,-2.28,-2.44,12,1
P005,HRTF_A,1,0.056,-2.11,-2.41,12,1
P005,HRTF_A,1,0.069,-1.94,-2.4,12,1
P005,HRTF_A,1,0.083,-1.78,-2.37,12,1
P005,HRTF_A,1,0.097,-1.63,-2.35,12,1
P005,HRTF_A,1,0.111,-1.51,-2.33,12,1
P005,HRTF_A,1,0.133,-1.42,-2.32,12,1
P005,HRTF_A,1,0.138,-1.38,-2.33,12,1
P005,HRTF_A,1,0.153,-1.34,-2.34,12,1
P005,HRTF_A,1,0.166,-1.3,-2.36,12,1
P005,HRTF_A,1,0.18,-1.27,-2.38,12,1
P005,HRTF_A,1,0.194,-1.24,-2.42,12,1
P005,HRTF_A,1,0.208,-1.22,-2.47,12,1
P005,HRTF_A,1,0.222,-1.22,-2.59,12,1
P005,HRTF_A,1,0.236,-1.2,-2.66,12,1
P005,HRTF_A,1,0.25,-1.16,-2.73,12,1
P005,HRTF_A,1,0.264,-1.12,-2.82,12,1
P005,HRTF_A,1,0.277,-1.05,-3.02,12,1
P005,HRTF_A,1,0.291,-0.98,-3.37,12,1
P005,HRTF_A,1,0.305,-0.91,-3.77,12,1
P005,HRTF_A,1,0.319,-0.81,-4.17,12,1
P005,HRTF_A,1,0.333,-0.76,-4.59,12,1
P005,HRTF_A,1,0.347,-0.7,-4.99,12,1
P005,HRTF_A,1,0.361,-0.62,-5.41,12,1
P005,HRTF_A,1,0.375,-0.56,-5.89,12,1
P005,HRTF_A,1,0.388,-0.51,-6.33,12,1
P005,HRTF_A,1,0.402,-0.45,-6.75,12,1
P005,HRTF_A,1,0.416,-0.46,-7.08,12,1
P005,HRTF_A,1,0.43,-0.49,-7.35,12,1
P005,HRTF_A,1,0.444,-0.5,-7.53,12,1
P005,HRTF_A,1,0.458,-0.52,-7.66,12,1
P005,HRTF_A,1,0.472,-0.5,-7.76,12,1
P005,HRTF_A,1,0.486,-0.51,-7.83,12,1
P005,HRTF_A,1,0.5,-0.47,-7.89,12,1
P005,HRTF_A,1,0.514,-0.42,-7.92,12,1
P005,HRTF_A,1,0.528,-0.35,-7.89,12,1
P005,HRTF_A,1,0.541,-0.24,-7.81,12,1
P005,HRTF_A,1,0.555,-0.16,-7.66,12,1
P005,HRTF_A,1,0.569,-0.08,-7.48,12,1
P005,HRTF_A,1,0.583,-0.02,-7.26,12,1
P005,HRTF_A,1,0.597,0.03,-7.01,12,1
P005,HRTF_A,1,0.611,0.06,-6.72,12,1
P005,HRTF_A,1,0.625,0.09,-6.38,12,1
P005,HRTF_A,1,0.638,0.11,-5.9,12,1
P005,HRTF_A,1,0.653,0.14,-5.41,12,1
P005,HRTF_A,1,0.666,0.14,-4.85,12,1
P005,HRTF_A,1,0.68,0.13,-4.21,12,1
P005,HRTF_A,1,0.694,0.09,-3.56,12,1
P005,HRTF_A,1,0.708,0.04,-2.82,12,1
P005,HRTF_A,1,0.722,0.04,-2.03,12,1
P005,HRTF_A,1,0.736,0.01,-1.23,12,1
P005,HRTF_A,1,0.75,0.01,-0.39,12,1
P005,HRTF_A,1,0.764,-0.01,0.44,12,1
P005,HRTF_A,1,0.777,-0.06,1.25,12,1
P005,HRTF_A,1,0.791,-0.05,2.07,12,1
P005,HRTF_A,1,0.805,-0.03,2.87,12,1
P005,HRTF_A,1,0.819,0.02,3.63,12,1
P005,HRTF_A,1,0.833,0.1,4.33,12,1
P005,HRTF_A,1,0.847,0.26,4.84,12,1
P005,HRTF_A,1,0.861,0.45,5.32,12,1
P005,HRTF_A,1,0.875,0.75,5.69,12,1
P005,HRTF_A,1,0.888,1.13,6,12,1
P005,HRTF_A,1,0.902,1.73,6.33,12,1
P005,HRTF_A,1,0.916,2.49,6.66,12,1
P005,HRTF_A,1,0.93,3.5,6.89,12,1
P005,HRTF_A,1,0.944,4.81,6.98,12,1
P005,HRTF_A,1,0.958,6.39,6.95,12,1
P005,HRTF_A,1,0.972,7.99,6.98,12,1
P005,HRTF_A,1,0.986,9.65,7.04,12,1
P005,HRTF_A,1,1,11.44,7.08,12,1
P005,HRTF_A,1,1.014,13.4,7.03,12,1
P005,HRTF_A,1,1.027,15.45,6.92,12,1
P005,HRTF_A,1,1.041,17.57,6.79,12,1
P005,HRTF_A,1,1.055,19.73,6.72,12,1
P005,HRTF_A,1,1.069,21.91,6.68,12,1
P005,HRTF_A,1,1.083,24.11,6.62,12,1
P005,HRTF_A,1,1.097,26.29,6.56,12,1
P005,HRTF_A,1,1.111,28.42,6.46,12,1
P005,HRTF_A,1,1.125,30.46,6.32,12,1
P005,HRTF_A,1,1.138,32.51,6.1,12,1
P005,HRTF_A,1,1.153,34.51,5.78,12,1
P005,HRTF_A,1,1.166,36.51,5.3,12,1
P005,HRTF_A,1,1.18,38.39,4.84,12,1
P005,HRTF_A,1,1.194,40.13,4.39,12,1
P005,HRTF_A,1,1.208,41.81,3.99,12,1
P005,HRTF_A,1,1.222,43.45,3.59,12,1
P005,HRTF_A,1,1.236,45.01,3.2,12,1
P005,HRTF_A,1,1.249,46.55,2.83,12,1
P005,HRTF_A,1,1.264,48.02,2.46,12,1
P005,HRTF_A,1,1.278,49.52,2.12,12,1
P005,HRTF_A,1,1.291,50.95,1.81,12,1
P005,HRTF_A,1,1.305,52.41,1.52,12,1
P005,HRTF_A,1,1.319,53.88,1.38,12,1
P005,HRTF_A,1,1.333,55.34,1.27,12,1
P005,HRTF_A,1,1.347,56.72,1.25,12,1
P005,HRTF_A,1,1.361,58.11,1.21,12,1
P005,HRTF_A,1,1.374,59.46,1.15,12,1
P005,HRTF_A,1,1.389,60.88,1.11,12,1
P005,HRTF_A,1,1.402,62.23,1.02,12,1
P005,HRTF_A,1,1.416,63.52,0.95,12,1
P005,HRTF_A,1,1.43,64.78,0.9,12,1
P005,HRTF_A,1,1.444,66.04,0.83,12,1
P005,HRTF_A,1,1.458,67.34,0.8,12,1
P005,HRTF_A,1,1.472,68.65,0.82,12,1
P005,HRTF_A,1,1.486,69.93,0.82,12,1
P005,HRTF_A,1,1.499,71.19,0.87,12,1
P005,HRTF_A,1,1.514,72.43,0.89,12,1
P005,HRTF_A,1,1.528,73.67,0.89,12,1
P005,HRTF_A,1,1.541,74.92,0.86,12,1
P005,HRTF_A,1,1.555,76.2,0.82,12,1
P005,HRTF_A,1,1.569,77.46,0.78,12,1
P005,HRTF_A,1,1.583,78.66,0.79,12,1
P005,HRTF_A,1,1.597,79.85,0.75,12,1
P005,HRTF_A,1,1.611,81.07,0.67,12,1
P005,HRTF_A,1,1.625,82.29,0.54,12,1
P005,HRTF_A,1,1.639,83.56,0.33,12,1
P005,HRTF_A,1,1.652,84.87,0.05,12,1
P005,HRTF_A,1,1.666,86.15,-0.25,12,1
P005,HRTF_A,1,1.68,87.49,-0.53,12,1
P005,HRTF_A,1,1.694,88.77,-0.79,12,1
P005,HRTF_A,1,1.708,90.08,-1.11,12,1
P005,HRTF_A,1,1.722,91.36,-1.53,12,1
P005,HRTF_A,1,1.736,92.65,-2.05,12,1
P005,HRTF_A,1,1.75,93.91,-2.62,12,1
P005,HRTF_A,1,1.764,95.11,-3.24,12,1
P005,HRTF_A,1,1.777,96.27,-3.95,12,1
P005,HRTF_A,1,1.791,97.45,-4.73,12,1
P005,HRTF_A,1,1.805,98.61,-5.56,12,1
P005,HRTF_A,1,1.819,99.73,-6.39,12,1
P005,HRTF_A,1,1.833,100.73,-7.31,12,1
P005,HRTF_A,1,1.847,101.66,-8.17,12,1
P005,HRTF_A,1,1.861,102.52,-9.09,12,1
P005,HRTF_A,1,1.875,103.42,-9.98,12,1
P005,HRTF_A,1,1.888,104.28,-10.89,12,1
P005,HRTF_A,1,1.902,105.11,-11.79,12,1
P005,HRTF_A,1,1.916,105.94,-12.65,12,1
P005,HRTF_A,1,1.93,106.72,-13.36,12,1
P005,HRTF_A,1,1.944,107.49,-14.02,12,1
P005,HRTF_A,1,1.958,108.33,-14.55,12,1
P005,HRTF_A,1,1.972,109.19,-15.03,12,1
P005,HRTF_A,1,1.986,110.09,-15.42,12,1
P005,HRTF_A,1,2,111.04,-15.74,12,1
P005,HRTF_A,1,2.014,111.94,-16.07,12,1
P005,HRTF_A,1,2.028,112.93,-16.49,12,1
P005,HRTF_A,1,2.041,113.98,-16.81,12,1
P005,HRTF_A,1,2.055,115.06,-17.1,12,1
P005,HRTF_A,1,2.069,116.1,-17.35,12,1
P005,HRTF_A,1,2.083,117.21,-17.57,12,1
P005,HRTF_A,1,2.097,118.18,-17.85,12,1
P005,HRTF_A,1,2.111,119.14,-18.03,12,1
P005,HRTF_A,1,2.125,120.12,-18.15,12,1
P005,HRTF_A,1,2.139,121.09,-18.24,12,1
P005,HRTF_A,1,2.152,122.02,-18.27,12,1
P005,HRTF_A,1,2.166,122.86,-18.29,12,1
P005,HRTF_A,1,2.18,123.77,-18.26,12,1
P005,HRTF_A,1,2.194,124.7,-18.31,12,1
P005,HRTF_A,1,2.208,125.65,-18.31,12,1
P005,HRTF_A,1,2.222,126.67,-18.25,12,1
P005,HRTF_A,1,2.236,127.68,-18.14,12,1
P005,HRTF_A,1,2.25,128.75,-18.03,12,1
P005,HRTF_A,1,2.264,129.89,-17.91,12,1
P005,HRTF_A,1,2.277,131.13,-17.8,12,1
P005,HRTF_A,1,2.291,132.4,-17.62,12,1
P005,HRTF_A,1,2.305,133.75,-17.47,12,1
P005,HRTF_A,1,2.319,135.09,-17.33,12,1
P005,HRTF_A,1,2.333,136.49,-17.2,12,1
P005,HRTF_A,1,2.347,137.9,-17.06,12,1
P005,HRTF_A,1,2.361,139.31,-16.86,12,1
P005,HRTF_A,1,2.375,140.73,-16.55,12,1
P005,HRTF_A,1,2.389,142.16,-16.18,12,1
P005,HRTF_A,1,2.402,143.59,-15.69,12,1
P005,HRTF_A,1,2.416,145.1,-15.17,12,1
P005,HRTF_A,1,2.43,146.56,-14.64,12,1
P005,HRTF_A,1,2.444,148.04,-13.98,12,1
P005,HRTF_A,1,2.458,149.48,-13.21,12,1
P005,HRTF_A,1,2.472,150.89,-12.38,12,1
P005,HRTF_A,1,2.486,152.22,-11.42,12,1
P005,HRTF_A,1,2.5,153.4,-10.35,12,1
P005,HRTF_A,1,2.514,154.51,-9.27,12,1
P005,HRTF_A,1,2.527,155.44,-8.07,12,1
P005,HRTF_A,1,2.541,156.2,-6.73,12,1
P005,HRTF_A,1,2.555,156.82,-5.27,12,1
P005,HRTF_A,1,2.569,157.5,-3.71,12,1
P005,HRTF_A,1,2.583,158.36,-2.2,12,1
P005,HRTF_A,1,2.597,159.31,-0.8,12,1
P005,HRTF_A,1,2.611,160.23,0.49,12,1
P005,HRTF_A,1,2.624,160.9,1.83,12,1
P005,HRTF_A,1,2.639,161.32,3.35,12,1
P005,HRTF_A,1,2.652,161.64,4.91,12,1
P005,HRTF_A,1,2.666,161.91,6.77,12,1
P005,HRTF_A,1,2.68,162.32,8.71,12,1
P005,HRTF_A,1,2.694,162.66,10.61,12,1
P005,HRTF_A,1,2.708,162.75,12.52,12,1
P005,HRTF_A,1,2.722,162.61,14.41,12,1
P005,HRTF_A,1,2.736,162.35,16.27,12,1
P005,HRTF_A,1,2.75,161.97,17.93,12,1
P005,HRTF_A,1,2.764,161.51,19.42,12,1
P005,HRTF_A,1,2.777,160.84,20.55,12,1
P005,HRTF_A,1,2.791,159.95,21.3,12,1
P005,HRTF_A,1,2.805,158.99,22.1,12,1
P005,HRTF_A,1,2.819,157.84,22.7,12,1
P005,HRTF_A,1,2.833,156.77,23.35,12,1
P005,HRTF_A,1,2.847,155.37,23.4,12,1
P005,HRTF_A,1,2.861,154.01,23.59,12,1
P005,HRTF_A,1,2.875,152.41,23.58,12,1
P005,HRTF_A,1,2.888,150.9,23.6,12,1
P005,HRTF_A,1,2.902,149.5,23.58,12,1
P005,HRTF_A,1,2.916,148.15,23.45,12,1
P005,HRTF_A,1,2.93,146.83,23.36,12,1
P005,HRTF_A,1,2.944,145.51,23.26,12,1
P005,HRTF_A,1,2.958,144.3,23.26,12,1
P005,HRTF_A,1,2.972,143.32,23.2,12,1
P005,HRTF_A,1,2.986,142.52,23.19,12,1
P005,HRTF_A,1,3,141.75,23.18,12,1
P005,HRTF_A,1,3.013,141.12,23.18,12,1
P005,HRTF_A,1,3.027,140.44,23.18,12,1
P005,HRTF_A,1,3.041,139.97,23.19,12,1
P005,HRTF_A,1,3.055,139.43,23.21,12,1
P005,HRTF_A,1,3.069,139.14,23.19,12,1
P005,HRTF_A,1,3.083,138.89,23.16,12,1
P005,HRTF_A,1,3.097,138.7,23.2,12,1
P005,HRTF_A,1,3.111,138.49,23.24,12,1
P005,HRTF_A,1,3.125,138.3,23.29,12,1
P005,HRTF_A,1,3.138,138.07,23.32,12,1
P005,HRTF_A,1,3.152,137.83,23.33,12,1
P005,HRTF_A,1,3.166,137.59,23.35,12,1
P005,HRTF_A,1,3.18,137.41,23.34,12,1
P005,HRTF_A,1,3.194,137.27,23.3,12,1
P005,HRTF_A,1,3.208,137.14,23.22,12,1
P005,HRTF_A,1,3.222,137.02,23.11,12,1
P005,HRTF_A,1,3.236,136.89,23.02,12,1
P005,HRTF_A,1,3.249,136.75,22.92,12,1
P005,HRTF_A,1,3.263,136.6,22.83,12,1
P005,HRTF_A,1,3.277,136.43,22.75,12,1
P005,HRTF_A,1,3.291,136.26,22.65,12,1
P005,HRTF_A,1,3.305,136.11,22.59,12,1
P005,HRTF_A,1,3.319,135.98,22.55,12,1
P005,HRTF_A,1,3.333,135.87,22.52,12,1
P005,HRTF_A,1,3.347,135.75,22.48,12,1
P005,HRTF_A,1,3.361,135.62,22.46,12,1
P005,HRTF_A,1,3.375,135.48,22.46,12,1
P005,HRTF_A,1,3.388,135.35,22.43,12,1
P005,HRTF_A,1,3.402,135.25,22.41,12,1
P005,HRTF_A,1,3.416,135.15,22.41,12,1
P005,HRTF_A,1,3.43,135.08,22.4,12,1
P005,HRTF_A,1,3.444,134.99,22.38,12,1
P005,HRTF_A,1,3.458,134.89,22.35,12,1
P005,HRTF_A,1,3.472,134.8,22.33,12,1
P005,HRTF_A,1,3.486,134.7,22.29,12,1
P005,HRTF_A,1,3.5,134.6,22.24,12,1
P005,HRTF_A,1,3.514,134.51,22.19,12,1
P005,HRTF_A,1,3.527,134.42,22.13,12,1
P005,HRTF_A,1,3.541,134.35,22.02,12,1
P005,HRTF_A,1,3.555,134.27,21.91,12,1
P005,HRTF_A,1,3.569,134.19,21.83,12,1
P005,HRTF_A,2,0.017,-0.69,0.31,7,1
P005,HRTF_A,2,0.033,-0.78,0.31,7,1
P005,HRTF_A,2,0.044,-0.88,0.33,7,1
P005,HRTF_A,2,0.055,-0.98,0.38,7,1
P005,HRTF_A,2,0.069,-1.04,0.43,7,1
P005,HRTF_A,2,0.083,-1.06,0.46,7,1
P005,HRTF_A,2,0.099,-1.01,0.46,7,1
P005,HRTF_A,2,0.111,-0.92,0.46,7,1
P005,HRTF_A,2,0.125,-0.83,0.47,7,1
P005,HRTF_A,2,0.138,-0.73,0.5,7,1
P005,HRTF_A,2,0.153,-0.65,0.55,7,1
P005,HRTF_A,2,0.166,-0.56,0.57,7,1
P005,HRTF_A,2,0.18,-0.46,0.59,7,1
P005,HRTF_A,2,0.194,-0.35,0.56,7,1
P005,HRTF_A,2,0.208,-0.24,0.44,7,1
P005,HRTF_A,2,0.222,-0.12,0.28,7,1
P005,HRTF_A,2,0.236,0.01,0.11,7,1
P005,HRTF_A,2,0.25,0.16,-0.05,7,1
