ParticipantID,Phase,Trial,TimeStamp_sec,Yaw_deg,Pitch_deg,TargetNumber,isCorrect
P007,HRTF_A,0,0.722,-24.7,7.57,6,1
P007,HRTF_A,0,0.736,-24.96,7.43,6,1
P007,HRTF_A,0,0.75,-25.21,7.32,6,1
P007,HRTF_A,0,0.764,-25.49,7.24,6,1
P007,HRTF_A,0,0.778,-25.85,7.19,6,1
P007,HRTF_A,0,0.791,-26.24,7.16,6,1
P007,HRTF_A,0,0.806,-26.62,7.2,6,1
P007,HRTF_A,0,0.82,-27.01,7.28,6,1
P007,HRTF_A,0,0.833,-27.4,7.39,6,1
P007,HRTF_A,0,0.847,-27.77,7.4,6,1
P007,HRTF_A,0,0.861,-28.1,7.29,6,1
P007,HRTF_A,0,0.875,-28.34,7.15,6,1
P007,HRTF_A,0,0.889,-28.5,6.97,6,1
P007,HRTF_A,0,0.903,-28.57,6.73,6,1
P007,HRTF_A,0,0.916,-28.56,6.28,6,1
P007,HRTF_A,0,0.93,-28.38,5.61,6,1
P007,HRTF_A,0,0.944,-28.02,4.7,6,1
P007,HRTF_A,0,0.958,-27.42,3.6,6,1
P007,HRTF_A,0,0.972,-26.69,2.31,6,1
P007,HRTF_A,0,0.986,-25.76,0.73,6,1
P007,HRTF_A,0,1.0,-24.69,-1.06,6,1
P007,HRTF_A,0,1.014,-23.48,-2.99,6,1
P007,HRTF_A,0,1.028,-22.12,-4.82,6,1
P007,HRTF_A,0,1.042,-20.67,-6.67,6,1
P007,HRTF_A,0,1.056,-19.2,-8.49,6,1
P007,HRTF_A,0,1.07,-17.67,-10.17,6,1
P007,HRTF_A,0,1.083,-16.05,-11.78,6,1
P007,HRTF_A,0,1.097,-14.39,-13.2,6,1
P007,HRTF_A,0,1.111,-12.65,-14.5,6,1
P007,HRTF_A,0,1.125,-10.91,-15.65,6,1
P007,HRTF_A,0,1.139,-9.19,-16.72,6,1
P007,HRTF_A,0,1.153,-7.54,-17.83,6,1
P007,HRTF_A,0,1.167,-5.9,-18.84,6,1
P007,HRTF_A,0,1.181,-4.25,-20.04,6,1
P007,HRTF_A,0,1.195,-2.64,-21.0,6,1
P007,HRTF_A,0,1.209,-0.99,-22.01,6,1
P007,HRTF_A,0,1.223,0.61,-23.09,6,1
P007,HRTF_A,0,1.236,2.17,-24.2,6,1
P007,HRTF_A,0,1.25,3.69,-25.2,6,1
P007,HRTF_A,0,1.264,5.15,-26.01,6,1
P007,HRTF_A,0,1.278,6.69,-26.71,6,1
P007,HRTF_A,0,1.292,8.23,-27.33,6,1
P007,HRTF_A,0,1.306,9.74,-28.01,6,1
P007,HRTF_A,0,1.32,11.24,-28.59,6,1
P007,HRTF_A,0,1.334,12.64,-29.25,6,1
P007,HRTF_A,0,1.347,14.0,-29.83,6,1
P007,HRTF_A,0,1.361,15.57,-30.36,6,1
P007,HRTF_A,0,1.375,16.98,-30.98,6,1
P007,HRTF_A,0,1.389,18.29,-31.59,6,1
P007,HRTF_A,0,1.403,19.44,-32.16,6,1
P007,HRTF_A,0,1.417,20.66,-32.67,6,1
P007,HRTF_A,0,1.431,21.86,-33.06,6,1
P007,HRTF_A,0,1.445,22.94,-33.43,6,1
P007,HRTF_A,0,1.459,24.09,-33.77,6,1
P007,HRTF_A,0,1.473,25.3,-33.77,6,1
P007,HRTF_A,0,1.486,26.39,-33.9,6,1
P007,HRTF_A,0,1.5,27.49,-33.99,6,1
P007,HRTF_A,0,1.514,28.58,-33.95,6,1
P007,HRTF_A,0,1.528,29.85,-33.71,6,1
P007,HRTF_A,0,1.542,30.97,-33.53,6,1
P007,HRTF_A,0,1.556,32.17,-33.33,6,1
P007,HRTF_A,0,1.57,33.29,-33.0,6,1
P007,HRTF_A,0,1.584,34.35,-32.78,6,1
P007,HRTF_A,0,1.598,35.36,-32.56,6,1
P007,HRTF_A,0,1.612,36.32,-32.39,6,1
P007,HRTF_A,0,1.625,37.32,-32.32,6,1
P007,HRTF_A,0,1.639,38.14,-32.13,6,1
P007,HRTF_A,0,1.653,38.92,-31.96,6,1
P007,HRTF_A,0,1.667,39.63,-31.8,6,1
P007,HRTF_A,0,1.681,40.34,-31.58,6,1
P007,HRTF_A,0,1.695,41.04,-31.35,6,1
P007,HRTF_A,0,1.709,41.7,-31.1,6,1
P007,HRTF_A,0,1.723,42.33,-30.88,6,1
P007,HRTF_A,0,1.736,42.9,-30.66,6,1
P007,HRTF_A,0,1.75,43.42,-30.48,6,1
P007,HRTF_A,0,1.764,43.86,-30.26,6,1
P007,HRTF_A,0,1.778,44.27,-30.06,6,1
P007,HRTF_A,0,1.792,44.65,-29.87,6,1
P007,HRTF_A,0,1.806,45.05,-29.7,6,1
P007,HRTF_A,0,1.82,45.37,-29.61,6,1
P007,HRTF_A,0,1.834,45.68,-29.57,6,1
P007,HRTF_A,0,1.848,45.95,-29.56,6,1
P007,HRTF_A,0,1.862,46.11,-29.53,6,1
P007,HRTF_A,0,1.875,46.29,-29.47,6,1
P007,HRTF_A,0,1.889,46.44,-29.46,6,1
P007,HRTF_A,0,1.903,46.59,-29.43,6,1
P007,HRTF_A,1,0.014,-4.18,0.5,28,1
P007,HRTF_A,1,0.027,-4.48,0.49,28,1
P007,HRTF_A,1,0.041,-4.79,0.44,28,1
P007,HRTF_A,1,0.055,-5.08,0.33,28,1
P007,HRTF_A,1,0.069,-5.35,0.26,28,1
P007,HRTF_A,1,0.083,-5.5,0.06,28,1
P007,HRTF_A,1,0.097,-5.64,-0.12,28,1
P007,HRTF_A,1,0.111,-5.74,-0.3,28,1
P007,HRTF_A,1,0.125,-5.81,-0.49,28,1
P007,HRTF_A,1,0.138,-5.87,-0.74,28,1
P007,HRTF_A,1,0.152,-5.92,-1.0,28,1
P007,HRTF_A,1,0.166,-5.99,-1.28,28,1
P007,HRTF_A,1,0.18,-6.05,-1.45,28,1
P007,HRTF_A,1,0.194,-6.15,-1.58,28,1
P007,HRTF_A,1,0.208,-6.24,-1.65,28,1
P007,HRTF_A,1,0.222,-6.36,-1.74,28,1
P007,HRTF_A,1,0.235,-6.48,-1.83,28,1
P007,HRTF_A,1,0.25,-6.63,-1.87,28,1
P007,HRTF_A,1,0.263,-6.88,-1.86,28,1
P007,HRTF_A,1,0.277,-7.29,-1.82,28,1
P007,HRTF_A,1,0.291,-7.91,-1.79,28,1
P007,HRTF_A,1,0.305,-8.71,-1.73,28,1
P007,HRTF_A,1,0.319,-9.73,-1.58,28,1
P007,HRTF_A,1,0.333,-10.85,-1.53,28,1
P007,HRTF_A,1,0.347,-12.06,-1.52,28,1
P007,HRTF_A,1,0.361,-13.41,-1.61,28,1
P007,HRTF_A,1,0.374,-14.91,-1.74,28,1
P007,HRTF_A,1,0.388,-16.59,-1.85,28,1
P007,HRTF_A,1,0.402,-18.41,-2.02,28,1
P007,HRTF_A,1,0.416,-20.3,-2.19,28,1
P007,HRTF_A,1,0.43,-22.13,-2.33,28,1
P007,HRTF_A,1,0.444,-23.94,-2.51,28,1
P007,HRTF_A,1,0.458,-25.75,-2.65,28,1
P007,HRTF_A,1,0.472,-27.58,-2.72,28,1
P007,HRTF_A,1,0.486,-29.45,-2.7,28,1
P007,HRTF_A,1,0.499,-31.33,-2.6,28,1
P007,HRTF_A,1,0.513,-33.18,-2.41,28,1
P007,HRTF_A,1,0.528,-34.99,-2.16,28,1
P007,HRTF_A,1,0.541,-36.73,-1.89,28,1
P007,HRTF_A,1,0.555,-38.39,-1.58,28,1
P007,HRTF_A,1,0.569,-39.95,-1.28,28,1
P007,HRTF_A,2,0.014,-6.96,-3.74,22,1
P007,HRTF_A,2,0.027,-6.26,-3.59,22,1
P007,HRTF_A,2,0.042,-5.51,-3.58,22,1
P007,HRTF_A,2,0.056,-4.74,-3.43,22,1
P007,HRTF_A,2,0.07,-3.99,-3.29,22,1
P007,HRTF_A,2,0.083,-3.23,-3.14,22,1
P007,HRTF_A,2,0.097,-2.47,-2.94,22,1
P007,HRTF_A,2,0.111,-1.67,-2.94,22,1
P007,HRTF_A,2,0.125,-0.83,-3.0,22,1
P007,HRTF_A,2,0.139,0.03,-3.11,22,1
P007,HRTF_A,2,0.153,0.88,-3.25,22,1
P007,HRTF_A,2,0.166,1.74,-3.41,22,1
P007,HRTF_A,2,0.18,2.58,-3.63,22,1
P007,HRTF_A,2,0.194,3.48,-4.06,22,1
P007,HRTF_A,2,0.208,4.48,-4.61,22,1
P007,HRTF_A,2,0.222,5.48,-5.17,22,1
P007,HRTF_A,2,0.236,6.53,-5.67,22,1
P007,HRTF_A,2,0.251,7.52,-6.11,22,1
P007,HRTF_A,2,0.264,8.48,-6.69,22,1
P007,HRTF_A,2,0.278,9.4,-7.49,22,1
P007,HRTF_A,2,0.291,10.33,-8.46,22,1
P007,HRTF_A,2,0.305,11.27,-9.59,22,1
P007,HRTF_A,2,0.319,12.25,-10.72,22,1
P007,HRTF_A,2,0.333,13.27,-11.78,22,1
P007,HRTF_A,2,0.347,14.25,-12.81,22,1
P007,HRTF_A,2,0.361,15.22,-13.83,22,1
P007,HRTF_A,2,0.375,16.15,-14.89,22,1
P007,HRTF_A,2,0.388,17.05,-16.04,22,1
P007,HRTF_A,2,0.403,18.03,-17.12,22,1
P007,HRTF_A,2,0.417,19.06,-18.3,22,1
P007,HRTF_A,2,0.43,20.09,-19.32,22,1
P007,HRTF_A,2,0.445,21.11,-20.34,22,1
P007,HRTF_A,2,0.458,22.11,-21.29,22,1
P007,HRTF_A,2,0.472,23.14,-22.28,22,1
P007,HRTF_A,2,0.486,24.24,-23.26,22,1
P007,HRTF_A,2,0.5,25.31,-24.27,22,1
P007,HRTF_A,2,0.514,26.42,-25.19,22,1
P007,HRTF_A,2,0.528,27.44,-26.03,22,1
P007,HRTF_A,2,0.542,28.52,-26.71,22,1
P007,HRTF_A,2,0.555,29.55,-27.35,22,1
P007,HRTF_A,2,0.569,30.57,-27.98,22,1
P007,HRTF_A,2,0.583,31.51,-28.6,22,1
P007,HRTF_A,2,0.597,32.35,-29.15,22,1
P007,HRTF_A,2,0.611,33.04,-29.65,22,1
P007,HRTF_A,2,0.625,33.55,-30.04,22,1
P007,HRTF_A,2,0.639,33.88,-30.31,22,1
P007,HRTF_A,2,0.653,34.04,-30.43,22,1
P007,HRTF_A,2,0.667,34.11,-30.36,22,1
P007,HRTF_A,2,0.68,34.06,-30.08,22,1
P007,HRTF_A,2,0.694,33.88,-29.8,22,1
P007,HRTF_A,2,0.708,33.53,-29.6,22,1
P007,HRTF_A,2,0.722,32.88,-29.49,22,1
P007,HRTF_A,2,0.736,32.22,-29.04,22,1
P007,HRTF_A,2,0.75,31.3,-28.66,22,1
P007,HRTF_A,2,0.764,30.2,-28.1,22,1
P007,HRTF_A,2,0.778,28.77,-27.55,22,1
P007,HRTF_A,2,0.791,27.12,-27.0,22,1
P007,HRTF_A,2,0.805,25.32,-26.5,22,1
P007,HRTF_A,2,0.819,23.4,-26.05,22,1
P007,HRTF_A,2,0.833,21.36,-25.56,22,1
P007,HRTF_A,2,0.847,19.25,-24.87,22,1
P007,HRTF_A,2,0.861,17.1,-24.2,22,1
P007,HRTF_A,2,0.875,14.76,-23.51,22,1
P007,HRTF_A,2,0.888,12.21,-22.94,22,1
P007,HRTF_A,2,0.903,9.62,-22.35,22,1
P007,HRTF_A,2,0.917,7.04,-21.69,22,1
P007,HRTF_A,2,0.93,4.48,-21.04,22,1
P007,HRTF_A,2,0.944,1.89,-20.35,22,1
P007,HRTF_A,2,0.958,-0.6,-19.73,22,1
P007,HRTF_A,2,0.972,-3.02,-19.15,22,1
P007,HRTF_A,2,0.986,-5.4,-18.61,22,1
P007,HRTF_A,2,1.0,-7.73,-18.19,22,1
P007,HRTF_A,2,1.014,-9.92,-17.82,22,1
P007,HRTF_A,2,1.027,-11.93,-17.51,22,1
P007,HRTF_A,2,1.041,-13.77,-17.22,22,1
P007,HRTF_A,2,1.055,-15.43,-17.02,22,1
P007,HRTF_A,2,1.069,-16.95,-16.84,22,1
P007,HRTF_A,2,1.083,-18.36,-16.68,22,1
P007,HRTF_A,2,1.097,-19.63,-16.54,22,1
P007,HRTF_A,2,1.11,-20.77,-16.37,22,1
P007,HRTF_A,2,1.124,-21.74,-16.16,22,1
P007,HRTF_A,2,1.138,-22.56,-15.88,22,1
P007,HRTF_A,2,1.152,-23.28,-15.62,22,1
P007,HRTF_A,2,1.166,-23.92,-15.41,22,1
P007,HRTF_A,2,1.18,-24.54,-15.28,22,1
P007,HRTF_A,2,1.194,-25.1,-15.2,22,1
P007,HRTF_A,2,1.208,-25.62,-15.07,22,1
P007,HRTF_A,2,1.222,-26.07,-14.93,22,1
P007,HRTF_A,2,1.235,-26.51,-14.83,22,1
P007,HRTF_A,2,1.25,-26.95,-14.79,22,1
P007,HRTF_A,2,1.264,-27.38,-14.78,22,1
P007,HRTF_A,2,1.277,-27.81,-14.85,22,1
P007,HRTF_A,2,1.291,-28.2,-14.95,22,1
P007,HRTF_A,2,1.305,-28.55,-15.08,22,1
P007,HRTF_A,2,1.319,-28.89,-15.25,22,1
P007,HRTF_A,2,1.333,-29.24,-15.44,22,1
P007,HRTF_A,2,1.347,-29.58,-15.7,22,1
P007,HRTF_A,2,1.361,-29.87,-16.01,22,1
P007,HRTF_A,2,1.375,-30.12,-16.32,22,1
P007,HRTF_A,2,1.388,-30.36,-16.65,22,1
P007,HRTF_A,2,1.402,-30.61,-16.97,22,1
P007,HRTF_A,2,1.416,-30.82,-17.39,22,1
P007,HRTF_A,2,1.43,-31.08,-17.92,22,1
P007,HRTF_A,2,1.444,-31.34,-18.48,22,1
P007,HRTF_A,2,1.458,-31.61,-19.1,22,1
P007,HRTF_A,2,1.472,-31.89,-19.72,22,1
P007,HRTF_A,2,1.486,-32.18,-20.31,22,1
P007,HRTF_A,2,1.499,-32.56,-20.97,22,1
P007,HRTF_A,2,1.513,-32.96,-21.67,22,1
P007,HRTF_A,2,1.527,-33.42,-22.5,22,1
P007,HRTF_A,2,1.541,-33.94,-23.32,22,1
P007,HRTF_A,2,1.555,-34.51,-24.13,22,1
P007,HRTF_A,2,1.569,-35.13,-24.93,22,1
P007,HRTF_A,2,1.583,-35.8,-25.67,22,1
P007,HRTF_A,2,1.597,-36.56,-26.36,22,1
P007,HRTF_A,2,1.611,-37.36,-27.08,22,1
P007,HRTF_A,2,1.624,-38.17,-27.77,22,1
P007,HRTF_A,2,1.638,-38.97,-28.38,22,1
P007,HRTF_A,2,1.652,-39.74,-28.92,22,1
P007,HRTF_A,2,1.667,-40.53,-29.33,22,1
P007,HRTF_A,2,1.68,-41.34,-29.72,22,1
P007,HRTF_A,2,1.694,-42.21,-30.03,22,1
P007,HRTF_A,2,1.708,-43.16,-30.36,22,1
P007,HRTF_A,2,1.722,-44.13,-30.69,22,1
P007,HRTF_A,2,1.735,-45.08,-30.99,22,1
P007,HRTF_A,2,1.75,-46.01,-31.21,22,1
P007,HRTF_A,2,1.763,-46.96,-31.38,22,1
P007,HRTF_A,2,1.777,-47.9,-31.51,22,1
P007,HRTF_A,2,1.791,-48.79,-31.66,22,1
P007,HRTF_A,2,1.805,-49.68,-31.8,22,1
P007,HRTF_A,2,1.819,-50.57,-31.94,22,1
P007,HRTF_A,2,1.833,-51.44,-32.05,22,1
P007,HRTF_A,2,1.846,-52.31,-32.09,22,1
P007,HRTF_A,2,1.86,-53.19,-32.03,22,1
P007,HRTF_A,2,1.874,-54.11,-31.94,22,1
P007,HRTF_A,2,1.888,-55.05,-31.84,22,1
P007,HRTF_A,2,1.902,-56.01,-31.75,22,1
P007,HRTF_A,2,1.916,-57.03,-31.74,22,1
P007,HRTF_A,2,1.93,-58.11,-31.76,22,1
P007,HRTF_A,2,1.944,-59.2,-31.84,22,1
P007,HRTF_A,2,1.958,-60.32,-31.87,22,1
P007,HRTF_A,2,1.972,-61.49,-31.95,22,1
P007,HRTF_A,2,1.986,-62.66,-32.07,22,1
P007,HRTF_A,2,1.999,-63.89,-32.15,22,1
P007,HRTF_A,2,2.013,-65.13,-32.2,22,1
P007,HRTF_A,2,2.027,-66.4,-32.16,22,1
P007,HRTF_A,2,2.041,-67.7,-32.08,22,1
P007,HRTF_A,2,2.055,-69.12,-31.94,22,1
P007,HRTF_A,2,2.069,-70.55,-31.81,22,1
P007,HRTF_A,2,2.083,-72.08,-31.67,22,1
P007,HRTF_A,2,2.097,-73.63,-31.52,22,1
P007,HRTF_A,2,2.111,-75.2,-31.36,22,1
P007,HRTF_A,2,2.124,-76.75,-31.19,22,1
P007,HRTF_A,2,2.138,-78.32,-30.97,22,1
P007,HRTF_A,2,2.152,-79.91,-30.73,22,1
P007,HRTF_A,2,2.166,-81.51,-30.44,22,1
P007,HRTF_A,2,2.18,-83.15,-30.13,22,1
P007,HRTF_A,2,2.194,-84.76,-29.83,22,1
P007,HRTF_A,2,2.208,-86.37,-29.55,22,1
P007,HRTF_A,2,2.222,-87.98,-29.28,22,1
P007,HRTF_A,2,2.235,-89.62,-28.99,22,1
P007,HRTF_A,2,2.249,-91.23,-28.69,22,1
P007,HRTF_A,2,2.264,-92.85,-28.34,22,1
P007,HRTF_A,2,2.278,-94.47,-28.03,22,1
P007,HRTF_A,2,2.291,-96.17,-27.75,22,1
P007,HRTF_A,2,2.305,-97.91,-27.46,22,1
P007,HRTF_A,2,2.319,-99.65,-27.09,22,1
P007,HRTF_A,2,2.333,-101.34,-26.61,22,1
P007,HRTF_A,2,2.347,-103.01,-26.09,22,1
P007,HRTF_A,2,2.361,-104.67,-25.6,22,1
P007,HRTF_A,2,2.374,-106.32,-25.2,22,1
P007,HRTF_A,2,2.388,-107.89,-24.91,22,1
P007,HRTF_A,2,2.403,-109.38,-24.72,22,1
P007,HRTF_A,2,2.416,-110.78,-24.58,22,1
P007,HRTF_A,2,2.43,-112.18,-24.57,22,1
P007,HRTF_A,2,2.444,-113.56,-24.62,22,1
P007,HRTF_A,2,2.458,-114.87,-24.69,22,1
P007,HRTF_A,2,2.471,-116.08,-24.8,22,1
P007,HRTF_A,2,2.485,-117.17,-24.93,22,1
P007,HRTF_A,2,2.499,-118.21,-25.05,22,1
P007,HRTF_A,2,2.514,-119.17,-25.11,22,1
P007,HRTF_A,2,2.527,-120.06,-25.13,22,1
P007,HRTF_A,2,2.541,-120.9,-25.14,22,1
P007,HRTF_A,2,2.555,-121.7,-25.21,22,1
P007,HRTF_A,2,2.569,-122.45,-25.29,22,1
P007,HRTF_A,2,2.583,-123.15,-25.33,22,1
P007,HRTF_A,2,2.596,-123.8,-25.3,22,1
P007,HRTF_A,2,2.611,-124.4,-25.18,22,1
P007,HRTF_A,2,2.625,-124.99,-25.09,22,1
P007,HRTF_A,2,2.639,-125.57,-25.03,22,1
P007,HRTF_A,2,2.652,-126.15,-24.99,22,1
P007,HRTF_A,2,2.666,-126.66,-24.96,22,1
P007,HRTF_A,2,2.68,-127.1,-24.86,22,1
P007,HRTF_A,2,2.694,-127.45,-24.75,22,1
P007,HRTF_A,2,2.708,-127.73,-24.66,22,1
P007,HRTF_A,2,2.722,-127.97,-24.61,22,1
P007,HRTF_A,2,2.736,-128.16,-24.59,22,1
P007,HRTF_A,2,2.75,-128.35,-24.58,22,1
P007,HRTF_A,2,2.764,-128.49,-24.54,22,1
P007,HRTF_A,2,2.777,-128.62,-24.45,22,1
P007,HRTF_A,2,2.791,-128.72,-24.35,22,1
P007,HRTF_A,2,2.805,-128.85,-24.3,22,1
P007,HRTF_A,3,0.013,-7.34,0.23,4,1
P007,HRTF_A,3,0.027,-6.67,0.15,4,1
P007,HRTF_A,3,0.041,-5.95,0.09,4,1
P007,HRTF_A,3,0.055,-5.24,0.01,4,1
P007,HRTF_A,3,0.069,-4.52,-0.04,4,1
P007,HRTF_A,3,0.083,-3.78,-0.1,4,1
P007,HRTF_A,3,0.097,-3.01,-0.18,4,1
P007,HRTF_A,3,0.111,-2.21,-0.29,4,1
P007,HRTF_A,3,0.124,-1.38,-0.39,4,1
P007,HRTF_A,3,0.138,-0.53,-0.44,4,1
P007,HRTF_A,3,0.152,0.36,-0.48,4,1
P007,HRTF_A,3,0.166,1.26,-0.52,4,1
P007,HRTF_A,3,0.18,2.18,-0.57,4,1
P007,HRTF_A,3,0.194,3.16,-0.68,4,1
P007,HRTF_A,3,0.208,4.15,-0.79,4,1
P007,HRTF_A,3,0.222,5.17,-0.91,4,1
P007,HRTF_A,3,0.236,6.13,-1.0,4,1
P007,HRTF_A,3,0.249,7.1,-1.1,4,1
P007,HRTF_A,3,0.263,8.04,-1.19,4,1
P007,HRTF_A,3,0.277,8.98,-1.29,4,1
P007,HRTF_A,3,0.293,9.92,-1.4,4,1
P007,HRTF_A,3,0.305,10.83,-1.47,4,1
P007,HRTF_A,3,0.319,11.71,-1.51,4,1
P007,HRTF_A,3,0.333,12.61,-1.57,4,1
P007,HRTF_A,3,0.347,13.46,-1.65,4,1
P007,HRTF_A,3,0.36,14.32,-1.7,4,1
P007,HRTF_A,3,0.375,15.19,-1.77,4,1
P007,HRTF_A,3,0.388,16.04,-1.83,4,1
P007,HRTF_A,3,0.402,16.88,-1.85,4,1
P007,HRTF_A,3,0.416,17.71,-1.91,4,1
P007,HRTF_A,3,0.43,18.56,-1.97,4,1
P007,HRTF_A,3,0.444,19.38,-2.03,4,1
P007,HRTF_A,3,0.458,20.21,-2.09,4,1
P007,HRTF_A,3,0.472,20.99,-2.14,4,1
P007,HRTF_A,3,0.486,21.79,-2.15,4,1
P007,HRTF_A,3,0.499,22.52,-2.16,4,1
P007,HRTF_A,3,0.513,23.24,-2.18,4,1
P007,HRTF_A,3,0.527,23.94,-2.19,4,1
P007,HRTF_A,3,0.541,24.61,-2.17,4,1
P007,HRTF_A,3,0.555,25.26,-2.17,4,1
P007,HRTF_A,3,0.569,25.91,-2.16,4,1
P007,HRTF_A,3,0.583,26.54,-2.12,4,1
P007,HRTF_A,3,0.597,27.18,-2.05,4,1
P007,HRTF_A,3,0.611,27.77,-1.9,4,1
P007,HRTF_A,3,0.625,28.41,-1.71,4,1
P007,HRTF_A,3,0.638,29.04,-1.46,4,1
P007,HRTF_A,3,0.652,29.69,-1.11,4,1
P007,HRTF_A,4,0.014,-5.83,0.25,17,1
P007,HRTF_A,4,0.028,-6.43,0.25,17,1
P007,HRTF_A,4,0.042,-7.07,0.12,17,1
P007,HRTF_A,4,0.055,-7.74,-0.14,17,1
P007,HRTF_A,4,0.069,-8.42,-0.51,17,1
P007,HRTF_A,4,0.083,-9.14,-0.93,17,1
P007,HRTF_A,4,0.097,-9.89,-1.41,17,1
P007,HRTF_A,4,0.111,-10.7,-1.95,17,1
P007,HRTF_A,4,0.124,-11.59,-2.6,17,1
P007,HRTF_A,4,0.138,-12.53,-3.24,17,1
P007,HRTF_A,4,0.152,-13.47,-3.83,17,1
P007,HRTF_A,4,0.166,-14.45,-4.32,17,1
P007,HRTF_A,4,0.18,-15.4,-4.73,17,1
P007,HRTF_A,4,0.194,-16.34,-5.12,17,1
P007,HRTF_A,4,0.208,-17.28,-5.45,17,1
P007,HRTF_A,4,0.222,-18.17,-5.67,17,1
P007,HRTF_A,4,0.236,-19.05,-5.81,17,1
P007,HRTF_A,4,0.25,-19.9,-5.88,17,1
P007,HRTF_A,4,0.264,-20.71,-5.87,17,1
P007,HRTF_A,4,0.277,-21.52,-5.89,17,1
P007,HRTF_A,4,0.291,-22.3,-6.02,17,1
P007,HRTF_A,4,0.305,-23.07,-6.15,17,1
P007,HRTF_A,4,0.319,-23.84,-6.34,17,1
P007,HRTF_A,4,0.333,-24.62,-6.5,17,1
P007,HRTF_A,4,0.347,-25.37,-6.66,17,1
P007,HRTF_A,4,0.361,-26.15,-6.86,17,1
P007,HRTF_A,4,0.374,-26.98,-7.01,17,1
P007,HRTF_A,4,0.388,-27.85,-7.1,17,1
P007,HRTF_A,4,0.402,-28.74,-7.12,17,1
P007,HRTF_A,4,0.416,-29.65,-7.1,17,1
P007,HRTF_A,4,0.43,-30.55,-7.01,17,1
P007,HRTF_A,4,0.444,-31.48,-6.91,17,1
P007,HRTF_A,4,0.458,-32.46,-6.81,17,1
P007,HRTF_A,4,0.472,-33.46,-6.65,17,1
P007,HRTF_A,4,0.486,-34.54,-6.48,17,1
P007,HRTF_A,4,0.499,-35.67,-6.26,17,1
P007,HRTF_A,4,0.514,-36.83,-5.95,17,1
P007,HRTF_A,4,0.527,-38.05,-5.62,17,1
P007,HRTF_A,4,0.541,-39.29,-5.16,17,1
P007,HRTF_A,4,0.555,-40.6,-4.58,17,1
P007,HRTF_A,4,0.569,-41.96,-3.92,17,1
P007,HRTF_A,4,0.583,-43.3,-3.25,17,1
P007,HRTF_A,4,0.596,-44.62,-2.79,17,1
