ParticipantID,Phase,Trial,TimeStamp_sec,Yaw_deg,Pitch_deg,TargetNumber,isCorrect
P002,HRTF_A,1,0.597,6.73,-1.9,5,1
P002,HRTF_A,1,0.611,6.99,-2.18,5,1
P002,HRTF_A,1,0.625,7.24,-2.35,5,1
P002,HRTF_A,1,0.639,7.43,-2.47,5,1
P002,HRTF_A,1,0.653,7.64,-2.57,5,1
P002,HRTF_A,1,0.667,8.03,-2.69,5,1
P002,HRTF_A,1,0.681,8.62,-2.78,5,1
P002,HRTF_A,1,0.701,9.39,-2.73,5,1
P002,HRTF_A,1,0.709,10.21,-2.73,5,1
P002,HRTF_A,1,0.722,11.09,-2.79,5,1
P002,HRTF_A,1,0.736,11.91,-2.86,5,1
P002,HRTF_A,1,0.75,12.8,-2.98,5,1
P002,HRTF_A,1,0.764,13.64,-3.06,5,1
P002,HRTF_A,1,0.777,14.45,-3.18,5,1
P002,HRTF_A,1,0.791,15.18,-3.31,5,1
P002,HRTF_A,1,0.805,15.89,-3.37,5,1
P002,HRTF_A,1,0.819,16.48,-3.45,5,1
P002,HRTF_A,1,0.833,16.98,-3.45,5,1
P002,HRTF_A,1,0.853,17.4,-3.46,5,1
P002,HRTF_A,1,0.861,17.93,-3.53,5,1
P002,HRTF_A,1,0.875,18.55,-3.64,5,1
P002,HRTF_A,1,0.889,19.14,-3.75,5,1
P002,HRTF_A,1,0.903,19.63,-3.87,5,1
P002,HRTF_A,1,0.917,20.09,-3.98,5,1
P002,HRTF_A,1,0.931,20.52,-4.05,5,1
P002,HRTF_A,1,0.944,20.85,-4.07,5,1
P002,HRTF_A,1,0.958,21.22,-4.08,5,1
P002,HRTF_A,1,0.972,21.59,-4.16,5,1
P002,HRTF_A,1,0.986,21.93,-4.27,5,1
P002,HRTF_A,1,1.007,22.23,-4.39,5,1
P002,HRTF_A,1,1.014,22.43,-4.43,5,1
P002,HRTF_A,1,1.028,22.61,-4.5,5,1
P002,HRTF_A,1,1.042,22.76,-4.56,5,1
P002,HRTF_A,1,1.055,22.93,-4.63,5,1
P002,HRTF_A,1,1.069,23.1,-4.67,5,1
P002,HRTF_A,1,1.083,23.26,-4.69,5,1
P002,HRTF_A,1,1.097,23.35,-4.7,5,1
P002,HRTF_A,1,1.111,23.41,-4.75,5,1
P002,HRTF_A,1,1.125,23.47,-4.82,5,1
P002,HRTF_A,2,0.014,0.76,3.21,4,1
P002,HRTF_A,2,0.028,0.72,3.12,4,1
P002,HRTF_A,2,0.042,0.68,3.05,4,1
P002,HRTF_A,2,0.056,0.67,2.96,4,1
P002,HRTF_A,2,0.076,0.68,2.87,4,1
P002,HRTF_A,2,0.084,0.69,2.76,4,1
P002,HRTF_A,2,0.097,0.69,2.62,4,1
P002,HRTF_A,2,0.111,0.69,2.47,4,1
P002,HRTF_A,2,0.125,0.69,2.32,4,1
P002,HRTF_A,2,0.139,0.67,2.22,4,1
P002,HRTF_A,2,0.153,0.64,2.16,4,1
P002,HRTF_A,2,0.167,0.63,2.13,4,1
P002,HRTF_A,2,0.18,0.6,2.1,4,1
P002,HRTF_A,2,0.194,0.58,2.03,4,1
P002,HRTF_A,2,0.208,0.54,1.98,4,1
P002,HRTF_A,2,0.228,0.52,1.96,4,1
P002,HRTF_A,2,0.236,0.5,1.96,4,1
P002,HRTF_A,2,0.25,0.48,1.98,4,1
P002,HRTF_A,2,0.264,0.49,2.01,4,1
P002,HRTF_A,2,0.278,0.49,2.01,4,1
P002,HRTF_A,2,0.292,0.53,2.0,4,1
P002,HRTF_A,2,0.305,0.59,1.99,4,1
P002,HRTF_A,2,0.32,0.64,1.97,4,1
P002,HRTF_A,2,0.333,0.7,1.95,4,1
P002,HRTF_A,2,0.347,0.77,1.95,4,1
P002,HRTF_A,2,0.361,0.87,1.93,4,1
P002,HRTF_A,2,0.381,1.0,1.92,4,1
P002,HRTF_A,2,0.389,1.18,1.92,4,1
P002,HRTF_A,2,0.403,1.46,1.95,4,1
P002,HRTF_A,2,0.417,1.72,2.02,4,1
P002,HRTF_A,2,0.431,2.0,2.09,4,1
P002,HRTF_A,2,0.444,2.28,2.17,4,1
P002,HRTF_A,2,0.458,2.58,2.23,4,1
P002,HRTF_A,2,0.472,2.92,2.28,4,1
P002,HRTF_A,2,0.486,3.33,2.35,4,1
P002,HRTF_A,2,0.5,3.79,2.47,4,1
P002,HRTF_A,2,0.514,4.27,2.62,4,1
P002,HRTF_A,2,0.534,4.84,2.85,4,1
P002,HRTF_A,2,0.542,5.45,3.1,4,1
P002,HRTF_A,2,0.556,6.17,3.43,4,1
P002,HRTF_A,2,0.569,7.01,3.8,4,1
P002,HRTF_A,2,0.583,8.1,4.23,4,1
P002,HRTF_A,2,0.597,9.26,4.65,4,1
P002,HRTF_A,2,0.611,10.43,5.04,4,1
P002,HRTF_A,2,0.625,11.72,5.45,4,1
P002,HRTF_A,2,0.639,13.07,5.86,4,1
P002,HRTF_A,2,0.653,14.54,6.29,4,1
P002,HRTF_A,2,0.667,16.05,6.66,4,1
P002,HRTF_A,2,0.687,17.58,6.9,4,1
P002,HRTF_A,2,0.694,19.06,7.1,4,1
P002,HRTF_A,2,0.708,20.52,7.24,4,1
P002,HRTF_A,2,0.722,21.96,7.45,4,1
P002,HRTF_A,2,0.736,23.3,7.75,4,1
P002,HRTF_A,2,0.75,24.51,8.0,4,1
P002,HRTF_A,2,0.764,25.56,8.13,4,1
P002,HRTF_A,2,0.778,26.38,8.21,4,1
P002,HRTF_A,2,0.792,27.15,8.32,4,1
P002,HRTF_A,2,0.806,27.65,8.44,4,1
P002,HRTF_A,2,0.82,28.1,8.62,4,1
P002,HRTF_A,3,0.008,1.12,0.99,30,1
P002,HRTF_A,3,0.022,0.88,0.94,30,1
P002,HRTF_A,3,0.036,0.69,0.93,30,1
P002,HRTF_A,3,0.049,0.58,0.93,30,1
P002,HRTF_A,3,0.063,0.47,0.95,30,1
P002,HRTF_A,3,0.077,0.42,0.94,30,1
P002,HRTF_A,3,0.091,0.41,0.87,30,1
P002,HRTF_A,3,0.105,0.39,0.81,30,1
P002,HRTF_A,3,0.12,0.41,0.78,30,1
P002,HRTF_A,3,0.133,0.43,0.75,30,1
P002,HRTF_A,3,0.153,0.47,0.73,30,1
P002,HRTF_A,3,0.16,0.5,0.69,30,1
P002,HRTF_A,3,0.174,0.55,0.61,30,1
P002,HRTF_A,3,0.188,0.59,0.54,30,1
P002,HRTF_A,3,0.202,0.63,0.51,30,1
P002,HRTF_A,3,0.216,0.67,0.49,30,1
P002,HRTF_A,3,0.23,0.72,0.47,30,1
P002,HRTF_A,3,0.244,0.77,0.44,30,1
P002,HRTF_A,3,0.258,0.83,0.37,30,1
P002,HRTF_A,3,0.272,0.87,0.28,30,1
P002,HRTF_A,3,0.285,0.92,0.15,30,1
P002,HRTF_A,3,0.305,0.98,0.02,30,1
P002,HRTF_A,3,0.313,1.03,-0.03,30,1
P002,HRTF_A,3,0.327,1.07,-0.08,30,1
P002,HRTF_A,3,0.341,1.1,-0.16,30,1
P002,HRTF_A,3,0.355,1.1,-0.23,30,1
P002,HRTF_A,3,0.369,1.12,-0.28,30,1
P002,HRTF_A,3,0.383,1.13,-0.35,30,1
P002,HRTF_A,3,0.397,1.14,-0.48,30,1
P002,HRTF_A,3,0.41,1.14,-0.7,30,1
P002,HRTF_A,3,0.424,1.14,-0.88,30,1
P002,HRTF_A,3,0.438,1.14,-1.05,30,1
P002,HRTF_A,3,0.458,1.14,-1.28,30,1
P002,HRTF_A,3,0.466,1.14,-1.73,30,1
P002,HRTF_A,3,0.48,1.14,-2.34,30,1
P002,HRTF_A,3,0.494,1.11,-2.96,30,1
P002,HRTF_A,3,0.508,1.11,-3.49,30,1
P002,HRTF_A,3,0.522,1.11,-3.91,30,1
P002,HRTF_A,3,0.536,1.1,-4.17,30,1
P002,HRTF_A,3,0.549,1.09,-4.5,30,1
P002,HRTF_A,3,0.564,1.08,-5.05,30,1
P002,HRTF_A,3,0.577,1.03,-6.07,30,1
P002,HRTF_A,3,0.591,0.97,-6.94,30,1
P002,HRTF_A,3,0.611,0.89,-7.7,30,1
P002,HRTF_A,3,0.619,0.86,-8.23,30,1
P002,HRTF_A,3,0.633,0.88,-8.64,30,1
P002,HRTF_A,3,0.647,0.92,-8.89,30,1
P002,HRTF_A,3,0.661,1.03,-9.1,30,1
P002,HRTF_A,3,0.675,1.22,-9.21,30,1
P002,HRTF_A,3,0.689,1.51,-9.23,30,1
P002,HRTF_A,3,0.702,2.01,-9.07,30,1
P002,HRTF_A,3,0.716,2.7,-8.78,30,1
P002,HRTF_A,3,0.73,3.6,-8.34,30,1
P002,HRTF_A,3,0.744,4.74,-7.77,30,1
P002,HRTF_A,3,0.764,5.99,-7.12,30,1
P002,HRTF_A,3,0.772,7.41,-6.52,30,1
P002,HRTF_A,3,0.786,8.86,-5.96,30,1
P002,HRTF_A,3,0.8,10.52,-5.4,30,1
P002,HRTF_A,3,0.814,12.17,-4.87,30,1
P002,HRTF_A,3,0.827,13.92,-4.36,30,1
P002,HRTF_A,3,0.841,15.74,-3.94,30,1
P002,HRTF_A,3,0.855,17.35,-3.62,30,1
P002,HRTF_A,3,0.869,18.76,-3.29,30,1
P002,HRTF_A,3,0.883,20.07,-2.89,30,1
P002,HRTF_A,3,0.897,21.35,-2.34,30,1
P002,HRTF_A,3,0.916,22.55,-1.68,30,1
P002,HRTF_A,3,0.925,23.64,-0.96,30,1
P002,HRTF_A,3,0.939,24.46,-0.2,30,1
P002,HRTF_A,3,0.953,25.11,0.57,30,1
P002,HRTF_A,3,0.966,25.65,1.48,30,1
P002,HRTF_A,3,0.98,26.03,2.58,30,1
P002,HRTF_A,3,0.994,26.39,3.72,30,1
P002,HRTF_A,3,1.008,26.7,4.81,30,1
P002,HRTF_A,3,1.022,26.68,5.94,30,1
P002,HRTF_A,3,1.036,26.58,6.86,30,1
P002,HRTF_A,3,1.05,26.46,7.64,30,1
P002,HRTF_A,3,1.071,26.35,8.36,30,1
P002,HRTF_A,3,1.078,26.24,9.04,30,1
P002,HRTF_A,3,1.091,26.0,9.66,30,1
P002,HRTF_A,3,1.105,25.55,10.08,30,1
P002,HRTF_A,3,1.119,24.91,10.31,30,1
P002,HRTF_A,3,1.133,24.23,10.45,30,1
P002,HRTF_A,3,1.147,23.44,10.57,30,1
P002,HRTF_A,3,1.161,22.56,10.74,30,1
P002,HRTF_A,3,1.175,21.38,10.85,30,1
P002,HRTF_A,3,1.189,20.05,10.94,30,1
P002,HRTF_A,3,1.203,18.31,10.91,30,1
P002,HRTF_A,3,1.223,16.36,10.8,30,1
P002,HRTF_A,3,1.23,14.3,10.68,30,1
P002,HRTF_A,3,1.245,12.05,10.48,30,1
P002,HRTF_A,3,1.258,9.56,10.15,30,1
P002,HRTF_A,3,1.272,6.8,9.61,30,1
P002,HRTF_A,3,1.286,4.08,9.13,30,1
P002,HRTF_A,3,1.3,1.25,8.61,30,1
P002,HRTF_A,3,1.314,-1.67,8.08,30,1
P002,HRTF_A,3,1.327,-4.45,7.63,30,1
P002,HRTF_A,3,1.341,-7.06,7.2,30,1
P002,HRTF_A,3,1.355,-9.62,6.86,30,1
P002,HRTF_A,3,1.375,-12.11,6.49,30,1
P002,HRTF_A,3,1.383,-14.34,6.14,30,1
P002,HRTF_A,3,1.397,-16.42,5.78,30,1
P002,HRTF_A,3,1.411,-18.42,5.37,30,1
P002,HRTF_A,3,1.425,-20.26,5.14,30,1
P002,HRTF_A,3,1.438,-21.91,4.92,30,1
P002,HRTF_A,3,1.452,-23.5,4.72,30,1
P002,HRTF_A,3,1.466,-24.87,4.57,30,1
P002,HRTF_A,3,1.48,-26.06,4.45,30,1
P002,HRTF_A,3,1.494,-27.0,4.25,30,1
P002,HRTF_A,3,1.508,-27.94,4.06,30,1
P002,HRTF_A,3,1.528,-28.66,3.93,30,1
P002,HRTF_A,3,1.536,-29.25,3.86,30,1
P002,HRTF_A,3,1.55,-29.77,3.8,30,1
P002,HRTF_A,3,1.564,-30.23,3.75,30,1
P002,HRTF_A,3,1.577,-30.66,3.65,30,1
P002,HRTF_A,3,1.591,-30.98,3.45,30,1
P002,HRTF_A,3,1.605,-31.28,3.27,30,1
P002,HRTF_A,3,1.619,-31.54,3.2,30,1
P002,HRTF_A,3,1.633,-31.75,3.25,30,1
P002,HRTF_A,3,1.647,-31.94,3.36,30,1
P002,HRTF_A,3,1.661,-32.1,3.64,30,1
P002,HRTF_A,3,1.68,-32.29,3.99,30,1
P002,HRTF_A,3,1.688,-32.59,4.51,30,1
P002,HRTF_A,3,1.702,-32.95,5.38,30,1
P002,HRTF_A,3,1.716,-33.32,6.53,30,1
P002,HRTF_A,3,1.73,-33.62,7.86,30,1
P002,HRTF_A,3,1.744,-33.93,9.28,30,1
P002,HRTF_A,3,1.758,-34.21,10.73,30,1
P002,HRTF_A,3,1.772,-34.55,12.14,30,1
P002,HRTF_A,3,1.786,-35.03,13.32,30,1
P002,HRTF_A,3,1.8,-35.64,14.16,30,1
P002,HRTF_A,3,1.814,-36.28,14.68,30,1
P002,HRTF_A,3,1.834,-37.0,15.01,30,1
P002,HRTF_A,3,1.842,-37.68,15.39,30,1
P002,HRTF_A,3,1.855,-38.39,15.77,30,1
P002,HRTF_A,3,1.869,-39.1,15.96,30,1
P002,HRTF_A,3,1.883,-39.83,15.78,30,1
P002,HRTF_A,4,0.014,0.57,1.83,15,1
P002,HRTF_A,4,0.028,0.71,1.71,15,1
P002,HRTF_A,4,0.048,0.83,1.67,15,1
P002,HRTF_A,4,0.055,0.96,1.8,15,1
P002,HRTF_A,4,0.069,1.04,1.91,15,1
P002,HRTF_A,4,0.083,1.06,1.87,15,1
P002,HRTF_A,4,0.097,1.08,1.65,15,1
P002,HRTF_A,4,0.111,1.05,1.41,15,1
P002,HRTF_A,4,0.125,1.02,1.17,15,1
P002,HRTF_A,4,0.139,0.96,0.95,15,1
P002,HRTF_A,4,0.152,0.89,0.77,15,1
P002,HRTF_A,4,0.166,0.82,0.59,15,1
P002,HRTF_A,4,0.18,0.76,0.38,15,1
P002,HRTF_A,4,0.2,0.69,0.12,15,1
P002,HRTF_A,4,0.208,0.6,-0.1,15,1
P002,HRTF_A,4,0.222,0.53,-0.36,15,1
P002,HRTF_A,4,0.236,0.49,-0.66,15,1
P002,HRTF_A,4,0.25,0.44,-1.0,15,1
P002,HRTF_A,4,0.264,0.37,-1.34,15,1
P002,HRTF_A,4,0.277,0.31,-1.69,15,1
P002,HRTF_A,4,0.291,0.22,-1.99,15,1
P002,HRTF_A,4,0.305,0.17,-2.32,15,1
P002,HRTF_A,4,0.319,0.06,-2.64,15,1
P002,HRTF_A,4,0.333,-0.12,-3.06,15,1
P002,HRTF_A,4,0.352,-0.41,-3.58,15,1
P002,HRTF_A,4,0.36,-0.82,-4.27,15,1
P002,HRTF_A,4,0.375,-1.47,-5.05,15,1
P002,HRTF_A,4,0.388,-2.41,-5.9,15,1
P002,HRTF_A,4,0.402,-3.86,-7.07,15,1
P002,HRTF_A,4,0.416,-5.76,-8.55,15,1
P002,HRTF_A,4,0.43,-8.11,-10.35,15,1
P002,HRTF_A,4,0.444,-10.74,-12.16,15,1
P002,HRTF_A,4,0.458,-13.46,-13.83,15,1
P002,HRTF_A,4,0.472,-16.21,-15.27,15,1
P002,HRTF_A,4,0.486,-18.89,-16.77,15,1
P002,HRTF_A,4,0.505,-21.63,-18.19,15,1
P002,HRTF_A,4,0.514,-24.18,-19.56,15,1
P002,HRTF_A,4,0.527,-26.63,-20.86,15,1
P002,HRTF_A,4,0.541,-28.98,-22.0,15,1
P002,HRTF_A,4,0.555,-31.16,-23.11,15,1
P002,HRTF_A,4,0.569,-33.36,-24.24,15,1
P002,HRTF_A,4,0.583,-34.99,-25.25,15,1
P002,HRTF_A,4,0.597,-36.68,-26.24,15,1
P002,HRTF_A,4,0.611,-38.21,-27.08,15,1
P002,HRTF_A,4,0.625,-39.34,-27.76,15,1
P002,HRTF_A,4,0.639,-40.58,-28.46,15,1
P002,HRTF_A,4,0.658,-41.38,-28.92,15,1
P002,HRTF_A,4,0.667,-41.92,-29.36,15,1
P002,HRTF_A,4,0.68,-42.14,-29.79,15,1
P002,HRTF_A,4,0.694,-42.23,-30.18,15,1
P002,HRTF_A,4,0.708,-42.44,-30.6,15,1
P002,HRTF_A,4,0.722,-42.35,-31.01,15,1
P002,HRTF_A,4,0.736,-42.22,-31.58,15,1
P002,HRTF_A,4,0.75,-41.93,-32.32,15,1
P002,HRTF_A,4,0.763,-41.61,-33.27,15,1
P002,HRTF_A,4,0.777,-41.21,-34.25,15,1
P002,HRTF_A,4,0.791,-40.79,-35.08,15,1
P002,HRTF_A,4,0.811,-40.29,-35.93,15,1
P002,HRTF_A,4,0.819,-39.7,-36.7,15,1
P002,HRTF_A,4,0.833,-39.15,-37.45,15,1
P002,HRTF_A,4,0.847,-38.65,-38.22,15,1
P002,HRTF_A,4,0.861,-38.13,-38.84,15,1
P002,HRTF_A,4,0.875,-37.59,-39.43,15,1
P002,HRTF_A,4,0.889,-37.2,-40.02,15,1
P002,HRTF_A,4,0.903,-36.87,-40.51,15,1
P002,HRTF_A,4,0.916,-36.65,-40.99,15,1
P002,HRTF_A,4,0.93,-36.48,-41.49,15,1
P002,HRTF_A,4,0.944,-36.31,-42.05,15,1
P002,HRTF_A,4,0.964,-36.12,-42.62,15,1
P002,HRTF_A,4,0.972,-35.93,-43.24,15,1
P002,HRTF_A,4,0.986,-35.68,-43.78,15,1
P002,HRTF_A,4,1.0,-35.44,-44.28,15,1
P002,HRTF_A,4,1.013,-35.08,-44.57,15,1
P002,HRTF_A,4,1.027,-34.65,-44.89,15,1
P002,HRTF_A,4,1.041,-34.13,-45.07,15,1
P002,HRTF_A,4,1.055,-33.38,-45.25,15,1
P002,HRTF_A,4,1.069,-32.42,-45.39,15,1
P002,HRTF_A,4,1.083,-31.2,-45.42,15,1
P002,HRTF_A,4,1.097,-29.67,-45.35,15,1
P002,HRTF_A,4,1.117,-27.57,-45.2,15,1
P002,HRTF_A,4,1.124,-25.24,-45.26,15,1
P002,HRTF_A,4,1.138,-22.23,-45.26,15,1
P002,HRTF_A,4,1.152,-19.19,-45.12,15,1
P002,HRTF_A,4,1.166,-15.94,-44.93,15,1
P002,HRTF_A,4,1.18,-12.51,-44.72,15,1
P002,HRTF_A,4,1.194,-8.53,-44.53,15,1
P002,HRTF_A,4,1.208,-4.69,-44.34,15,1
P002,HRTF_A,4,1.222,-0.72,-44.14,15,1
P002,HRTF_A,4,1.236,3.09,-43.81,15,1
P002,HRTF_A,4,1.25,6.94,-43.52,15,1
P002,HRTF_A,4,1.271,10.64,-43.14,15,1
P002,HRTF_A,4,1.277,14.3,-42.84,15,1
P002,HRTF_A,4,1.291,17.81,-42.53,15,1
P002,HRTF_A,4,1.305,21.03,-42.13,15,1
P002,HRTF_A,4,1.319,23.94,-41.8,15,1
P002,HRTF_A,4,1.333,26.74,-41.47,15,1
P002,HRTF_A,4,1.347,29.36,-41.27,15,1
P002,HRTF_A,4,1.361,31.77,-41.24,15,1
P002,HRTF_A,4,1.375,33.94,-41.08,15,1
P002,HRTF_A,4,1.389,35.76,-40.82,15,1
P002,HRTF_A,4,1.402,37.5,-40.54,15,1
P002,HRTF_A,4,1.422,39.07,-40.33,15,1
P002,HRTF_A,4,1.43,40.37,-40.41,15,1
P002,HRTF_A,4,1.444,41.61,-40.48,15,1
P002,HRTF_A,4,1.458,42.54,-40.4,15,1
P002,HRTF_A,4,1.472,43.3,-40.07,15,1
P002,HRTF_A,4,1.486,43.92,-39.6,15,1
P002,HRTF_A,4,1.5,44.46,-39.16,15,1
P002,HRTF_A,4,1.514,45.13,-38.94,15,1
P002,HRTF_A,4,1.527,45.81,-38.85,15,1
P002,HRTF_A,4,1.541,46.45,-38.76,15,1
P002,HRTF_A,4,1.556,47.07,-38.56,15,1
P002,HRTF_A,4,1.575,47.7,-38.24,15,1
P002,HRTF_A,4,1.583,48.36,-37.79,15,1
P002,HRTF_A,4,1.597,49.19,-37.29,15,1
P002,HRTF_A,4,1.611,50.16,-36.97,15,1
P002,HRTF_A,4,1.625,51.3,-36.85,15,1
P002,HRTF_A,4,1.639,52.4,-36.77,15,1
P002,HRTF_A,4,1.652,53.6,-36.44,15,1
P002,HRTF_A,4,1.666,54.84,-35.93,15,1
P002,HRTF_A,4,1.68,56.23,-35.38,15,1
P002,HRTF_A,4,1.694,57.83,-34.84,15,1
P002,HRTF_A,4,1.708,59.5,-34.47,15,1
P002,HRTF_A,4,1.727,61.2,-34.17,15,1
P002,HRTF_A,4,1.736,62.97,-33.75,15,1
P002,HRTF_A,4,1.749,64.58,-33.15,15,1
P002,HRTF_A,4,1.764,66.24,-32.42,15,1
P002,HRTF_A,4,1.777,67.81,-31.67,15,1
P002,HRTF_A,4,1.791,69.35,-30.91,15,1
P002,HRTF_A,4,1.805,70.83,-30.09,15,1
P002,HRTF_A,4,1.819,72.31,-29.33,15,1
P002,HRTF_A,4,1.833,73.66,-28.53,15,1
P002,HRTF_A,4,1.847,74.9,-27.7,15,1
P002,HRTF_A,4,1.861,76.17,-26.68,15,1
P002,HRTF_A,4,1.88,77.35,-25.6,15,1
P002,HRTF_A,4,1.888,78.44,-24.45,15,1
P002,HRTF_A,4,1.902,79.37,-23.21,15,1
P002,HRTF_A,4,1.916,80.22,-21.84,15,1
P002,HRTF_A,4,1.93,81.01,-20.41,15,1
P002,HRTF_A,4,1.944,81.64,-18.84,15,1
P002,HRTF_A,4,1.958,82.21,-17.39,15,1
P002,HRTF_A,4,1.972,82.8,-15.96,15,1
P002,HRTF_A,4,1.986,83.28,-14.48,15,1
P002,HRTF_A,4,2.0,83.73,-13.01,15,1
P002,HRTF_A,4,2.014,84.16,-11.6,15,1
P002,HRTF_A,4,2.033,84.55,-10.33,15,1
P002,HRTF_A,4,2.041,84.95,-9.19,15,1
P002,HRTF_A,4,2.055,85.33,-8.18,15,1
P002,HRTF_A,4,2.069,85.63,-7.24,15,1
P002,HRTF_A,4,2.083,85.81,-6.48,15,1
P002,HRTF_A,4,2.097,85.98,-5.57,15,1
P002,HRTF_A,4,2.111,86.17,-4.71,15,1
P002,HRTF_A,4,2.125,86.29,-4.01,15,1
P002,HRTF_A,4,2.138,86.36,-3.46,15,1
P002,HRTF_A,4,2.152,86.3,-3.13,15,1
P002,HRTF_A,4,2.166,86.12,-2.79,15,1
P002,HRTF_A,4,2.186,85.89,-2.37,15,1
P002,HRTF_A,4,2.194,85.45,-1.91,15,1
P002,HRTF_A,4,2.208,84.98,-1.52,15,1
P002,HRTF_A,5,0.014,1.13,-3.03,17,1
P002,HRTF_A,5,0.028,1.1,-2.91,17,1
P002,HRTF_A,5,0.042,1.08,-2.77,17,1
P002,HRTF_A,5,0.062,1.05,-2.63,17,1
P002,HRTF_A,5,0.069,1.04,-2.54,17,1
P002,HRTF_A,5,0.083,1.0,-2.45,17,1
P002,HRTF_A,5,0.097,0.95,-2.34,17,1
P002,HRTF_A,5,0.111,0.9,-2.2,17,1
P002,HRTF_A,5,0.125,0.83,-2.05,17,1
P002,HRTF_A,5,0.139,0.76,-2.0,17,1
P002,HRTF_A,5,0.153,0.67,-2.01,17,1
P002,HRTF_A,5,0.167,0.59,-2.03,17,1
P002,HRTF_A,5,0.18,0.49,-2.05,17,1
P002,HRTF_A,5,0.194,0.38,-2.01,17,1
P002,HRTF_A,5,0.214,0.21,-1.99,17,1
P002,HRTF_A,5,0.222,0.04,-1.92,17,1
P002,HRTF_A,5,0.236,-0.11,-1.84,17,1
P002,HRTF_A,5,0.25,-0.21,-1.72,17,1
P002,HRTF_A,5,0.264,-0.29,-1.65,17,1
P002,HRTF_A,5,0.278,-0.37,-1.67,17,1
P002,HRTF_A,5,0.292,-0.44,-1.77,17,1
P002,HRTF_A,5,0.305,-0.56,-1.99,17,1
P002,HRTF_A,5,0.319,-0.69,-2.2,17,1
P002,HRTF_A,5,0.333,-0.81,-2.34,17,1
P002,HRTF_A,5,0.347,-0.9,-2.48,17,1
P002,HRTF_A,5,0.367,-0.97,-2.57,17,1
